pmid	title	abstract
40126413	CGsmiles: A Versatile Line Notation for Molecular Representations across Multiple Resolutions.	Coarse-grained (CG) models simplify molecular representations by grouping multiple atoms into effective particles, enabling faster simulations and reducing the chemical compound space compared to atomistic methods. Additionally, models with chemical specificity, such as Martini, may extrapolate to cases where experimental data is scarce, making CG methods highly promising for high-throughput (HT) screenings and chemical space exploration. Yet no rigorous data formats exist for the crucial aspect of describing how the atoms are grouped (i.e., the mapping). As CG models advance toward true HT capabilities, the lack of mappings and indexing capabilities for the growing number of CG molecules poses a significant barrier. To address this, we introduce CGsmiles, a versatile line notation inspired by the popular Simplified Molecular Input Line Entry System (SMILES) and BigSMILES. CGsmiles encodes the molecular graph and particle (atom) properties independent of their resolution and incorporates a framework that allows seamless conversion between coarse- and fine-grained resolutions. By specifying fragments that describe how each particle is represented at the next finer resolution (e.g., CG particles to atoms), CGsmiles can represent multiple resolutions and their hierarchical relationships in a single string. In this paper, we present the CGSmiles syntax and analyze a benchmark set of 407 molecules from the Martini force field. We highlight key features missing in existing notations that are essential for accurately describing CG models. To demonstrate the utility of CGsmiles beyond simulations, we construct two simple machine-learning models for predicting partition coefficients, both trained on CGsmiles-indexed data and leveraging information from both CG and atomistic resolutions. Finally, we briefly discuss the applicability of CGsmiles to polymers, which particularly benefit from the multiresolution nature of the notation.
40126388	<i>Malus hupehensis</i> leaves: a functional beverage for alleviating hepatic inflammation and modulating gut microbiota in diabetic mice.	<i>Malus hupehensis</i> leaves (MHL), consumed as a daily beverage in Chinese folk tradition and recently recognized as a new food material, are abundant in polyphenols and bioactive compounds that demonstrate hypoglycemic, lipid-lowering, and anti-inflammatory effects. However, the antidiabetic mechanisms have not been fully elucidated. This study aimed to investigate the protective mechanisms of <i>Malus hupehensis</i> leaves' extract (MHLE) against type 2 diabetes mellitus (T2DM). The results showed that MHLE effectively ameliorated glucose and lipid metabolic abnormalities in db/db mice, and attenuated hepatic macrophage activation. Transcriptomic analysis of the liver revealed that MHLE primarily affects genes involved in inflammatory responses and inhibited the TLR4/MAPK pathway to reduce hepatic inflammation. Metagenomic sequencing identified changes in gut microbiota composition and showed that MHLE restored the abundance of <i>Lachnospiraceae bacterium</i>, <i>Oscillospiraceae bacterium</i>, and <i>Clostridia bacterium</i> while reducing the abundance of <i>Escherichia coli</i>, thereby ameliorating gut dysbiosis. The integrated regulation of metabolism, immune response, and the microbial environment by MHLE significantly alleviated symptoms of T2DM. This study offers strong scientific evidence for the potential use of MHL as a functional food.
40126168	Assessing the impact of food-derived bioactives on digestive proteases by <i>in vitro</i> and <i>in silico</i> approaches.	The interactions between food components and digestive tract enzymes can affect nutrient absorption and impact an individual's health. Certain components, particularly polyphenols, are reported to inhibit digestive enzymes and are commonly referred to as anti-nutritional factors. Reports on this subject often contradict each other, highlighting the need for consistent methodologies to assess the potential impact of bioactive compounds. This study evaluated the "<i>in vitro</i>" activity of pepsin, trypsin, and chymotrypsin using ovalbumin, gluten, and haemoglobin as substrates in the presence or absence of twenty-five bioactive natural compounds belonging to different chemical classes at gastro-intestinal physiological concentrations (0.1 mM). The results indicate that bioactives may have opposite effects on proteolytic activity depending on the substrate/enzyme combination and bioactives structure. With ovalbumin as substrate, piceid and resveratrol were described as strong chymotrypsin activators (+1.46- and 1.17-fold change, respectively), phloridzin dihydrate as a weaker activator (+0.41-fold change), while phloretin was a strong inhibitor (-0.65-fold change). A computational approach based on molecular docking and dynamics simulations was used to investigate the interactions between selected bioactives, chymotrypsin and ovalbumin. The "<i>in silico</i>" study included piceid and phloridzin dihydrate, as well as their respective aglycones (resveratrol and phloretin). The results obtained through computational modelling indicate that all four bioactives can interact with chymotrypsin. However, only those bioactives that enhance <i>in vitro</i> proteolytic activity induce a partial unfolding of ovalbumin's structure. This suggests that the effect of bioactive compounds on protein digestion may be substrate-dependent, and may vary depending on the specific protein being digested.
40125929	Mechanistic Study of Protein Interaction with Natto Inhibitory Peptides Targeting Xanthine Oxidase: Insights from Machine Learning and Molecular Dynamics Simulations.	Bioactive peptides from food sources offer a safe and biocompatible approach to enzyme inhibition, with potential applications in managing metabolic disorders such as hyperuricemia and gout, conditions linked to excessive xanthine oxidase activity. Using a machine learning-based screening approach inspired by the bioactivity of natto, two peptides, ECFK and FECK, were identified from the <i>Bacillus subtilis</i> proteome and validated as xanthine oxidase inhibitors with IC<sub>50</sub> values of 37.36 and 71.57 mM, respectively. Further experiments confirmed their safety through cytotoxicity assays, and electronic tongue analysis demonstrated their mild sensory properties, supporting their edibility. Molecular dynamics simulations revealed that these peptides stabilize critical enzyme regions, with ECFK showing a higher dissociation energy barrier (52.08 kcal/mol) than FECK (46.39 kcal/mol), indicating strong, stable interactions. This study highlights food-derived peptides as safe and natural inhibitors of xanthine oxidase, offering promising therapeutic potential for metabolic disorder management.
40125564	Animal Models of Orthopedic Implant-Associated Infections and Revisions.	Orthopedic implant-associated infections such as prosthetic joint infections (PJIs) lead to devastating complications for patients and impose significant financial burdens on the healthcare systems. Although the primary orthopedic implant associated infection rate is relatively low (0.3-9%), the reinfection rate after implant revisions can be as high as 20% to 40%. To evaluate novel therapeutic strategies for preventing and treating infections associated with primary and revision implants, it is essential to develop appropriate animal models that closely emulate clinical realities. Here we discuss existing animal models developed for orthopedic implant revision surgeries including small animal models in rats and mice, and larger animal models in rabbits, sheep, and mini-pigs. While larger animal models offer the advantage of more closely mimicking human surgical procedures, implant dimensions, and infection treatment protocols, rodent models are more cost-effective and better suited for screening experimental prophylaxes and therapeutics. Existing animal revision models have focused on primary infections established by <i>Staphylococcal aureus</i> (<i>S. aureus</i>) and revisions involving both one-stage and two-stage procedures. Further development of smaller animal implant revision models that implement more clinically relevant surgical procedures and recapitulate polymicrobial infections could facilitate the discovery and more rigorous evaluation of novel implant coating prophylaxes and therapeutics for reducing reinfection rates following implant revisions.
40123577	Correction: The comparative effects of ω-7 fatty acid-rich sea buckthorn oil and ω-3 fatty acid-rich DHA algal oil on improving high-fat diet-induced hyperlipidemia.	Correction for 'The comparative effects of ω-7 fatty acid-rich sea buckthorn oil and ω-3 fatty acid-rich DHA algal oil on improving high-fat diet-induced hyperlipidemia' by Jing Li <i>et al.</i>, <i>Food Funct.</i>, 2025, <b>16</b>, 1241-1253, https://doi.org/10.1039/D4FO04961F.
40119803	ATP-Pred: Prediction of Protein-ATP Binding Residues via Fusion of Residue-Level Embeddings and Kolmogorov-Arnold Network.	Accurately identifying protein-ATP binding residues is essential for understanding biological processes and designing drugs. However, current sequence-based methods have limitations, such as difficulties in extracting discriminative features and the need for more efficient algorithms. Additionally, methods based on multiple sequence alignments often face challenges in handling large-scale predictions. To address these issues, we developed ATP-Pred, a sequence-based method for predicting ATP-binding residues in proteins. This model applies transfer learning by using two recently developed pretrain protein language models, Ankh and ProstT5, to extract residue-level embeddings that capture protein functionality. ATP-Pred also integrates a CNN-BiLSTM network and a Kolmogorov-Arnold network to build the prediction model. To handle data imbalance, we introduced a weighted focal loss function. Experimental results on three independent test data sets showed that ATP-Pred outperforms most existing methods. Its generalizability was further validated on four protein-mononucleotide binding residue data sets, where it delivered promising results. These findings suggest that ATP-Pred is a robust and reliable predictor.
40119793	Hierarchical Deep Potential with Structure Constraints for Efficient Coarse-Grained Modeling.	Coarse-grained molecular dynamics is a powerful approach for simulating large-scale systems by reducing the number of degrees of freedom. Nonetheless, the development of accurate coarse-grained force fields remains challenging, particularly for complex systems, such as polymers. In this study, we introduce a novel framework, hierarchical deep potential with structure constraints (HDP-SC), designed to construct coarse-grained force fields for polymer materials. Our methodology integrates a prior energy term obtained through direct Boltzmann inversion with a deep neural network potential, which is trained using hierarchical bead environment descriptors. This framework facilitates the reproduction of structural distributions and the potential of mean force, thus enhancing the accuracy and efficiency of the coarse-grained model. We validate our approach using polystyrene systems, demonstrating that the HDP-SC model not only successfully reproduces the structural properties of these systems but also remains applicable at larger scales. Our findings underscore the promise of machine learning-based techniques in advancing the development of coarse-grained force fields for polymer materials.
40118775	Hybrid Pectin-Fibroin Microgels with Supramolecular and Covalent Cross-Links.	Sugar beet pectin, an anionic polysaccharide, and silk fibroin, a high molecular weight protein, undergo gelation through ionic interactions and conformational changes, leading to hydrogel formation. Although many studies have focused on bulk gel systems involving polysaccharides and proteins, more research is needed to investigate their properties at the microscale level. In this context, we have developed a microgel system based on a pectin/fibroin combination and investigated its properties. We focused on two gelation mechanisms: physical cross-linking and enzymatic covalent cross-linking. The pectin/fibroin microgels were fabricated using droplet-based microfluidics, and the secondary structure, mechanical properties, and degradation profiles were investigated. Our experimental results show that the microgels exhibit an ordered β-sheet structure, a Young's modulus in the range of 10 to 20 kPa, and that degradation can be promoted using protease enzymes. Finally, the biocompatibility of the microgels is assessed using the Alamar Blue cell viability assay with human pulmonary fibroblasts (HPFs). This research presents a highly functional hybrid biomaterial produced from waste products and a structural protein, demonstrating its cell compatibility and potential in tissue engineering applications.
40118521	De novo antibody identification in human blood from full-length single B cell transcriptomics and matching haplotype-resolved germline assemblies.	Immunoglobulin (<i>IGH</i>, <i>IGK</i>, <i>IGL</i>) loci in the human genome are highly polymorphic regions that encode the building blocks of the light and heavy chain IG proteins that dimerize to form antibodies. The processes of V(D)J recombination and somatic hypermutation in B cells are responsible for creating an enormous reservoir of highly specific antibodies capable of binding a vast array of possible antigens. However, the antibody repertoire is fundamentally limited by the set of variable (V), diversity (D), and joining (J) alleles present in the germline IG loci. To better understand how the germline IG haplotypes contribute to the expressed antibody repertoire, we combined genome sequencing of the germline IG loci with single-cell transcriptome sequencing of B cells from the same donor. Sequencing and assembly of the germline IG loci captured the <i>IGH</i> locus in a single fully phased contig where the maternal and paternal contributions to the germline V, D, and J repertoire can be fully resolved. The B cells were collected following a measles, mumps, and rubella (MMR) vaccination, resulting in a population of cells that were activated in response to this specific immune challenge. Single-cell, full-length transcriptome sequencing of these B cells results in whole transcriptome characterization of each cell, as well as highly accurate consensus sequences for the somatically rearranged and hypermutated light and heavy chain IG transcripts. A subset of antibodies synthesized based on their consensus heavy and light chain transcript sequences demonstrate binding to measles antigens and neutralization of authentic measles virus.
40117506	Enhanced Whole Tumor Cell-Based Vaccines by a RAFT and Protein Fusion Strategy for Tumor Immunotherapy.	Inactivated whole tumor cell-based vaccines (WTVs) are a promising strategy for tumor immunotherapy, but have exhibited limited antitumor effects clinically. Aiming at constructing enhanced WTVs, we developed glycopolymer-engineered WTVs (G-WTVs) using a Halo-Tag protein (HTP) fusion technique and reversible addition-fragmentation chain transfer (RAFT) polymerization. In our study, G-WTVs with varying molecular weights of glycopolymers were constructed. Compared to unmodified tumor cells, all G-WTVs effectively induced the polarization of macrophages toward the M1 phenotype and promoted the secretion of pro-inflammatory cytokines. This enhanced immune response was attributed to the improved interactions between G-WTVs and the macrophages. Among the G-WTVs, the medium molecular weight variant demonstrated the most pronounced enhancement of antitumor immune responses. Notably, the administration of optimized G-WTVs effectively inhibited the growth of B16 melanoma in mice. Our findings provide a new approach to enhance the antitumor efficacy of WTVs via cell membrane glycopolymer engineering, offering a promising strategy for tumor immunotherapy.
40116538	DeepMFFGO: A Protein Function Prediction Method for Large-Scale Multifeature Fusion.	Protein functional studies are crucial in the fields of drug target discovery and drug design. However, the existing methods have significant bottlenecks in utilizing multisource data fusion and Gene Ontology (GO) hierarchy. To this end, this study innovatively proposes the DeepMFFGO model designed for protein function prediction under large-scale multifeature fusion. A fine-tuning strategy using intermediate-level feature selection is proposed to reduce redundancy in protein sequences and mitigate distortion of the top-level features. A hierarchical progressive fusion structure is designed to explore feature connections, optimize complementarity through dynamic weight allocation, and reduce redundant interference. On the CAFA3 data set, the <i>F</i><sub>max</sub> values of the DeepMFFGO model on the MF, BP, and CC ontologies reach 0.702, 0.599, and 0.704, respectively, which are improved by 4.2%, 2.4%, and 0.07%, respectively, compared with state-of-the-art multisource methods.
40116044	ChiGNN: Interpretable Algorithm Framework of Molecular Chiral Knowledge-Embedding and Stereosensitive Property Prediction.	Molecular chirality-related tasks have remained a notable challenge in materials machine learning (ML) due to the subtle spatial discrepancy between enantiomers. Designing appropriate steric molecular descriptions and embedding chiral knowledge are of great significance for improving the accuracy and interpretability of ML models. In this work, we propose a state-of-the-art deep learning framework, Chiral Graph Neural Network, which can effectively incorporate chiral physicochemical knowledge via Trinity Graph and stereosensitive Message Aggregation encoding. Combined with the quantile regression technique, the accuracy of the chiral chromatographic retention time prediction model outperformed the existing records. Accounting for the inherent merits of this framework, we have customized the Trinity Mask and Contribution Splitting techniques to enable a multilevel interpretation of the model's decision mechanism at atomic, functional group, and molecular hierarchy levels. This interpretation has both scientific and practical implications for the understanding of chiral chromatographic separation and the selection of chromatographic stationary phases. Moreover, the proposed chiral knowledge embedding and interpretable deep learning framework, together with the stereomolecular representation, chiral knowledge embedding method, and multilevel interpretation technique within it, also provide an extensible template and precedent for future chirality-related or stereosensitive ML tasks.
40115981	Integrative Computational Analysis of Common EXO5 Haplotypes: Impact on Protein Dynamics, Genome Stability, and Cancer Progression.	Understanding the impact of common germline variants on protein structure, function, and disease progression is crucial in cancer research. This study presents a comprehensive analysis of the <i>EXO5</i> gene, which encodes a DNA exonuclease involved in DNA repair that was previously associated with cancer susceptibility. We employed an integrated approach combining genomic and clinical data analysis, deep learning variant effect prediction, and molecular dynamics (MD) simulations to investigate the effects of common <i>EXO5</i> haplotypes on protein structure, dynamics, and cancer outcomes. We characterized the haplotype structure of <i>EXO5</i> across diverse human populations, identifying five common haplotypes, and studied their impact on the EXO5 protein. Extensive, all-atom MD simulations revealed significant structural and dynamic differences among the EXO5 protein variants, particularly in their catalytic region. The L151P EXO5 protein variant exhibited the most substantial conformational changes, potentially disruptive for EXO5's function and nuclear localization. Analysis of The Cancer Genome Atlas data showed that cancer patients carrying L151P EXO5 had significantly shorter progression-free survival in prostate and pancreatic cancers and exhibited increased genomic instability. This study highlights the strength of our methodology in uncovering the effects of common genetic variants on protein function and their implications for disease outcomes.
40114391	ROS-Responsive Cationic Polymers with Intrinsic Anti-Inflammatory Activity for Intracellular Protein Delivery.	The intracellular delivery of protein drugs via nanocarriers offers significant potential for expanding their therapeutic applications. However, the unintended activation of innate immune responses and inflammation triggered by the carriers presents a major challenge, often compromising therapeutic efficacy. Here, we present oligoethylenimine-thioketal (OEI-TK), a reactive oxygen species-responsive cationic polymer with intrinsic anti-inflammatory properties, to overcome this challenge. OEI-TK self-assembles electrostatically with bovine serum albumin (BSA) to form stable nanoparticles (OTB NPs) with excellent encapsulation efficiency. In vitro studies confirmed that OTB NPs retained OEI-TK's antioxidant and anti-inflammatory properties, enhanced biocompatibility, and efficiently delivered BSA into cells. Furthermore, OEI-TK facilitated the intracellular delivery of β-galactosidase while preserving its enzymatic activity, demonstrating its potential for functional protein transport. These findings highlight OEI-TK as a promising platform with dual benefits of inflammation modulation and intracellular protein delivery, holding potential for the synergistic treatment of inflammation-related diseases.
40114317	Application of Large Language Models in Drug-Induced Osteotoxicity Prediction.	Drug-induced osteotoxicity refers to the harmful effects certain drugs have on the skeletal system, posing significant safety risks. These toxic effects are a key concern in clinical practice, drug development, and environmental management. However, existing toxicity assessment models lack specialized data sets and algorithms for predicting osteotoxicity. In our study, we collected osteotoxic molecules and employed various large language models, including DeepSeek and ChatGPT, alongside traditional machine learning methods to predict their properties. Among these, the DeepSeek R1 and ChatGPT o3 models achieved ACC values of 0.87 and 0.88, respectively. Our results indicate that machine learning methods can assist in evaluating the impact of harmful substances on bone health during drug development, improving safety protocols, mitigating skeletal side effects, and enhancing treatment outcomes and public safety. Furthermore, it highlights the potential of large language models in predicting molecular toxicity and their significance in the fields of health and chemical sciences.
40113266	Optical genome mapping enables accurate testing of large repeat expansions.	Short tandem repeats (STRs) are common variations in human genomes that frequently expand or contract, causing genetic disorders, mainly when expanded. Traditional diagnostic methods for identifying these expansions, such as repeat-primed PCR and Southern blotting, are often labor-intensive, locus-specific, and are unable to precisely determine long repeat expansions. Sequencing-based methods, although capable of genome-wide detection, are limited by inaccuracy (short-read technologies) and high associated costs (long-read technologies). This study evaluated optical genome mapping (OGM) as an efficient, accurate approach for measuring STR lengths and assessing somatic stability in 85 samples with known pathogenic repeat expansions in <i>DMPK</i>, <i>CNBP</i>, and <i>RFC1</i>, causing myotonic dystrophy types 1 and 2 and cerebellar ataxia, neuropathy, and vestibular areflexia syndrome (CANVAS), respectively. Three workflows-manual de novo assembly, local guided assembly (local-GA), and a molecule distance script-were applied, of which the latter two were developed as part of this study to assess the repeat sizes and somatic repeat stability. OGM successfully identified 84/85 (98.8%) of the pathogenic expansions, distinguishing between wild-type and expanded alleles or between two expanded alleles in recessive cases, with greater accuracy than standard of care (SOC) for long repeats and no apparent upper size limit. Notably, OGM detected somatic instability in a subset of <i>DMPK</i>, <i>CNBP</i>, and <i>RFC1</i> samples. These findings suggest OGM could advance diagnostic accuracy for large repeat expansions, providing a more comprehensive genome-wide assay for repeat expansion disorders by measuring exact repeat lengths and somatic instability across multiple loci simultaneously.
40113264	Integration of transcriptomics and long-read genomics prioritizes structural variants in rare disease.	Rare structural variants (SVs)-insertions, deletions, and complex rearrangements-can cause Mendelian disease, yet they remain difficult to accurately detect and interpret. We sequenced and analyzed Oxford Nanopore Technologies long-read genomes of 68 individuals from the undiagnosed disease network (UDN) with no previously identified diagnostic mutations from short-read sequencing. Using our optimized SV detection pipelines and 571 control long-read genomes, we detected 716 long-read rare (MAF < 0.01) SV alleles per genome on average, achieving a 2.4× increase from short reads. To characterize the functional effects of rare SVs, we assessed their relationship with gene expression from blood or fibroblasts from the same individuals and found that rare SVs overlapping enhancers were enriched (LOR = 0.46) near expression outliers. We also evaluated tandem repeat expansions (TREs) and found 14 rare TREs per genome; notably, these TREs were also enriched near overexpression outliers. To prioritize candidate functional SVs, we developed Watershed-SV, a probabilistic model that integrates expression data with SV-specific genomic annotations, which significantly outperforms baseline models that do not incorporate expression data. Watershed-SV identified a median of eight high-confidence functional SVs per UDN genome. Notably, this included compound heterozygous deletions in <i>FAM177A1</i> shared by two siblings, which were likely causal for a rare neurodevelopmental disorder. Our observations demonstrate the promise of integrating long-read sequencing with gene expression toward improving the prioritization of functional SVs and TREs in rare disease patients.
40113263	Expanded methylome and quantitative trait loci detection by long-read profiling of personal DNA.	Structural variants (SVs) are omnipresent in human DNA, yet their genotype and methylation statuses are rarely characterized due to previous limitations in genome assembly and detection of modified nucleotides. Also, the extent to which SVs act as methylation quantitative trait loci (SV-mQTLs) is largely unknown. Here, we generated a pangenome graph summarizing SVs in 782 de novo assemblies obtained from Genomic Answers for Kids, capturing 14.6 million CpG dinucleotides that are absent from the CHM13v2 reference (SV-CpGs), thus expanding their number by 43.6%. Using 435 methylomes, we genotyped 4.06 million SV-CpGs, of which 3.93 million (96.8%) are methylated at least once. Nonrepeat sequences contribute 1.59 × 10<sup>6</sup> novel SV-CpGs, followed by centromeric satellites (6.57 × 10<sup>5</sup>), simple repeats (5.40 × 10<sup>5</sup>), <i>Alu</i> elements (5.07 × 10<sup>5</sup>), satellites (2.17 × 10<sup>5</sup>), LINE-1s (1.83 × 10<sup>5</sup>), and SVA (SINE-VNTR-<i>Alu</i>) elements (1.50 × 10<sup>5</sup>). Centromeric satellites, simple repeats, and SVAs are overrepresented in SV-CpGs versus reference CpGs. Similarly, methylation levels in SV-CpGs are more variable than in reference CpGs. To explore if SVs are potentially causal for functional variation, we measured SV-mQTLs. This revealed over 230,464 methylation bins where the methylation is associated with common SVs within 100 kbp. Finally, we identified 65,659 methylation bins (28.5%) where the leading QTL variant is an SV. In conclusion, we demonstrate that graph pangenomes provide full SV structures, the associated methylation variation, and reveal tens of thousands of SV-mQTLs, underscoring the importance of assembly based analyses of human traits.
40113261	Unraveling the hidden complexity of cancer through long-read sequencing.	Cancer is fundamentally a disease of the genome, characterized by extensive genomic, transcriptomic, and epigenomic alterations. Most current studies predominantly use short-read sequencing, gene panels, or microarrays to explore these alterations; however, these technologies can systematically miss or misrepresent certain types of alterations, especially structural variants, complex rearrangements, and alterations within repetitive regions. Long-read sequencing is rapidly emerging as a transformative technology for cancer research by providing a comprehensive view across the genome, transcriptome, and epigenome, including the ability to detect alterations that previous technologies have overlooked. In this Perspective, we explore the current applications of long-read sequencing for both germline and somatic cancer analysis. We provide an overview of the computational methodologies tailored to long-read data and highlight key discoveries and resources within cancer genomics that were previously inaccessible with prior technologies. We also address future opportunities and persistent challenges, including the experimental and computational requirements needed to scale to larger sample sizes, the hurdles in sequencing and analyzing complex cancer genomes, and opportunities for leveraging machine learning and artificial intelligence technologies for cancer informatics. We further discuss how the telomere-to-telomere genome and the emerging human pangenome could enhance the resolution of cancer genome analysis, potentially revolutionizing early detection and disease monitoring in patients. Finally, we outline strategies for transitioning long-read sequencing from research applications to routine clinical practice.
40112343	Predicting Fluorescence Emission Wavelengths and Quantum Yields via Machine Learning.	The search for functional fluorescent organic materials can significantly benefit from the rapid and accurate predictions of photophysical properties. However, screening large numbers of potential fluorophore molecules in different solvents faces limitations of quantum mechanical calculations and experimental measurements. In this work, we develop machine learning (ML) algorithms for predicting the fluorescence of a molecule, focusing on two target properties: emission wavelengths (WLs) and quantum yields (QYs). For this purpose, we employ the Deep4Chem database which contains the optical properties of 20,236 combinations of 7,016 chromophores in 365 different solvents. Several chemical descriptors, or features, were selected as inputs for each model, and each molecule was characterized by its SMILES fingerprint. The Shapley additive explanations (SHAP) technique was used to rationalize the results, showing that the most impactful properties are chromophore-related, as expected from chemical intuition. For the best-performing model, the Random Forest, our results for the test set show a root-mean-square error (RMSE) of 28.8 nm (0.15 eV) for WLs and 0.19 for QYs. The developed ML models were used to predict, thus completing, the missing results for the WL and QY target properties in the original Deep4Chem database, resulting in two new databases: one for each property. Testing our ML models for each target property in molecules not included in the original Deep4Chem database gave good results.
40112214	Leveraging-Induced Polarization for Drug Discovery: Efficient IC50 Prediction Using Minimal Features.	Here, we use the frequency of the atomic hybridizations (s, sp, sp<sup>2</sup>, and sp<sup>3</sup>) of each atom type (H, C, N, O, S, etc.) within a molecule to predict the IC50s of drug-like molecules, focusing on compounds targeting the Thrombin, Estrogen Receptor alpha, and Phosphodiesterase 5A proteins. The Neural Network and Random Forest models yield high correlation coefficients (<i>R</i><sup>2</sup>) and low mean square error (MSE) using only 19 features. The atomic hybridizations have been used previously to calculate the molecular polarizability using a simple empirical model (Miller et al. <i>JACS</i> <b>1979</b>). We show that the atomic hybridizations may also be used to accurately predict the molecular polarizabilities of these molecules. The results show the importance of the induced polarization in protein-ligand binding. Furthermore, the variation in <i>R</i><sup>2</sup> and MSE for the different target proteins indicates that the contribution of the induced polarization to the binding energies is different for different target proteins.
40111927	Role of Cre Dynamics in Autoinhibition and Priming.	Cre recombinase, a powerful tool for genome engineering, associates into an intasome, a tetrameric complex of alternate active and inactive monomers that bring together two <i>loxP</i> sequences, stabilized by key protein-protein and protein-DNA interactions. High-resolution structural information for free Cre is still missing, in contrast to the many structures found for Cre-DNA complexes in the Protein Data Bank, hindering understanding of the initial steps in intasome formation. To approach Cre structure and dynamics, we carried out 100 μs of molecular dynamics simulations of free Cre, starting from five Cre structures from different stages of intasome assembly. In the generated ensemble, the linker connecting the CBD and CAT domains is an intrinsically disordered region (IDR) that promotes different orientations of the two domains. The domains remain folded and interact with each other through short-lived interactions, retaining ∼70% of their surface available for interaction with <i>loxP</i>. The C-terminal Helix N in the CAT domain is also an IDR that interacts with the entire protein, including the active site, transiently forming an autoinhibited complex. The active site can be assembled in the absence of DNA, albeit inefficiently. The CAT domain has a clam-like motion, opening and closing the cavity where helix N docks, establishing protein-protein interactions in the intasome. Helix A in the CBD domain slides over the domain like a windshield wiper, sampling intasome-like conformations, among others. The wide range of intramolecular motion sampled by free Cre suggests that it uses conformational selection, using primed DNA-binding surfaces in both domains while assembling into the intasome.
40111465	Biomaterials in Relative Devices for Traumatic Cataract: Recent Advances and Future Perspectives.	Ocular trauma deprives one of the vision for high-quality life. Management of a traumatic cataract requires extensive surgical experience with a range of biomaterials and biomedical devices including intraocular lenses (IOLs), capsular tension rings (CTRs), prosthetic iris (PSI) implants, bandage contact lenses (BCLs), artificial corneas (ACs), and surgical sutures. Numerous demands, involving biocompatibility, cell toxicity, processability, mechanical strength, toughness/flexibility, transparency/opacity, hydrophilicity/hydrophobicity, and stability/biodegradability, are widely considered for fabricating these biomaterials and devices. Furthermore, a multifunction including drug-release and photothermal therapy is also endearing to those biomaterials in IOLs, CTRs, BCLs, and surgical sutures for anti-inflammational and antibacterial characteristics during traumatic cataract treatments. More recently, 3D printing has been demonstrated to effectively fabricate PSI and ACs with complex shapes to meet the personal requirements of patients. We summarize the main principles and the recent achievements of these advances. We also suggest the potential directions for their future development and discuss the remaining challenges.
40111406	Immunomodulatory All-Natural Kelp Decellularized Scaffold Prepared Using Deep Eutectic Solvent with Angiogenic Properties for Accelerating Diabetic Wound Healing.	Excessive oxidative stress, chronic inflammation, and impaired vascularization are the main barriers to diabetic wound repair. A decellularized extracellular matrix (dECM) with a native ECM structure is a promising biomaterial candidate for diabetic wound healing. However, the traditional decellularization process (reagents) can diminish the structural stability, mechanical properties, and bioactive components of dECM. To address these issues, we developed an intrinsically bioactive kelp decellularized scaffold (Im-Gly2) using natural and gentle deep eutectic solvents (DES) for accelerating diabetic wound healing. Im-Gly2 had a stable porous 3D structure (80.7 μm) and suitable mechanical properties, which could support cell growth, proliferation, and migration. Due to the retention of fucoidan, polyphenols (735.3 μg/g), and flavonoids, Im-Gly2 demonstrated intrinsic antioxidant and immunomodulatory effects. It effectively reduced reactive oxygen species (ROS) production in RAW264.7 macrophages and promoted their differentiation into the M2 phenotype. Notably, Im-Gly2 promoted tube formation through paracrine mechanisms by inducing the expression of transforming and proliferative cytokines from the RAW264.7 macrophage. In vivo, Im-Gly2 accelerated the healing of diabetic wounds by alleviating inflammation, angiogenesis, granulation tissue formation, collagen deposition, and re-epithelialization. Taken together, our study provides a novel strategy for fabricating a bioactive kelp dECM without cross-linking with exogenous substances for accelerating chronic diabetic wound healing.
40111160	Enhanced Regioselectivity Prediction of sp<sup>2</sup> C-H Halogenation via Negative Data Augmentation and Multimodel Integration.	Efficient molecular editing is pivotal in synthetic chemistry, especially for developing drugs, materials, and high-value chemicals. Electrophilic aromatic substitution (S<sub>E</sub>Ar) reactions, specifically sp<sup>2</sup> C-H halogenation, face significant challenges due to electronic and steric factors, necessitating extensive trial-and-error. This study introduces an innovative machine learning-based model to predict halogenation sites in S<sub>E</sub>Ar reactions, achieving an average accuracy of 93% in 5-fold cross-validation. Employing ensemble techniques, particularly AutoGluon-Tabular (AG), the model demonstrates broad applicability across various aromatic halides, enhancing its utility in drug design, materials science, and more. By reducing experimental uncertainty and optimizing synthetic pathways, this model saves considerable time and resources, thereby accelerating innovation in synthetic chemistry.
40111004	SFM-Net: Selective Fusion of Multiway Protein Feature Network for Predicting Binding Affinity Changes upon Mutations.	Accurately predicting the effect of mutations on protein-protein interactions (PPIs) is essential for understanding the protein structure and function, as well as providing insights into disease-causing mechanisms. Many recent popular approaches based on the three-dimensional structure of proteins have been proposed to predict the changes in binding affinity caused by mutations, i.e. ΔΔ<i>G</i>. However, how to effectively use the structural information to comprehensively exploit complex interactions within proteins and integrate multisource features remains a significant challenge. In this study, we propose SFM-Net, a powerful deep learning model constructed with GNN-based multiway feature extractors and a new context-aware selective fusion module that jointly leverages the sequence, structural, and evolutionary information. Such design enables SFM-Net to effectively and selectively use features from different sources to facilitate binding affinity change prediction. Benchmarking experiments and targeted ablation studies illustrate the effectiveness and robustness of our method for improving the binding affinity change prediction.
