mid	title	abstract
40048801	A progress report in advancements of heterocyclic compounds as novel antimalarial agents over the last 5 years.	Malaria, caused by Plasmodium parasites and transmitted by Anopheles mosquitoes, remains a significant global health challenge, especially in tropical and subtropical regions where the disease is endemic. The complex Plasmodium lifecycle, involving stages in both the liver and bloodstream, leads to symptoms such as high fever, anemia, and, in severe cases, life-threatening complications, particularly P. falciparum infections. While historical treatments such as quinine and modern therapies such as artemisinin-based combination therapies (ACTs) have been effective, the growing issue of drug and insecticide resistance undermines these efforts. This resistance has spurred the need for new antimalarial drugs and strategies. Among the promising areas of research are heterocyclic compounds, which, due to their diverse and versatile chemical structures, are being investigated for their ability to disrupt the Plasmodium lifecycle. These compounds have potential as novel therapeutic agents that could enhance current treatment options. Understanding the mechanisms underlying drug resistance and advancing these therapeutic innovations are crucial for maintaining effective malaria control and treatment, highlighting the importance of on-going research in this field.
40048645	Counterion Lewis Acidity Determines the Rate of Hexafluorophosphate Hydrolysis in Nonaqueous Battery Electrolytes.	The decomposition of LiPF<sub>6</sub> in nonaqueous battery electrolytes is a well-studied, deleterious process that leads to hydrofluoric acid (HF) driven transition metal dissolution at the positive electrode and gas production (H<sub>2</sub>) at the anode, often attributed to the inherent moisture sensitivity of the hexafluorophosphate anion. In this work, we use in situ nuclear magnetic resonance (NMR) spectroscopy to demonstrate that the rate of PF<sub>6</sub><sup>-</sup> hydrolysis significantly decreases in Na and K systems, where the Lewis acidity of the cation dictates the rate of decomposition according to Li<sup>+</sup> > Na<sup>+</sup> > K<sup>+</sup>. Despite the remarkable stability of Na and K electrolytes, we show that they are still susceptible to hydrolysis in the presence of protons, which can catalyze the breakdown of PF<sub>6</sub><sup>-</sup>, indicating that these chemistries are not immune from decomposition when paired with solvent/cathode combinations that generate H<sup>+</sup> at high voltage. Quantitative in situ multinuclear and multidimensional NMR of decomposed electrolytes shows that after long-term degradation, these systems contain HF, HPO<sub>2</sub>F<sub>2</sub>, and H<sub>2</sub>PO<sub>3</sub>F as well as a variety of defluorinated byproducts, such as organophosphates and phosphonates, that are structurally similar to herbicides/insecticides and may pose health and environmental risks. Taken together, these results have important implications for Na- and K-ion batteries where hazardous and harmful byproducts like HF, soluble transition metals, organophosphates, and phosphonates can be greatly reduced through cell design. Our results also suggest that next-generation chemistries present a pathway to safer batteries that contain lower quantities of flammable gases, like H<sub>2</sub>, if properly engineered.
40048640	Design, Synthesis, and Herbicidal Activity of Biaryl-Pyridazinone/Phthalimide Derivatives as Novel Protoporphyrinogen Oxidase Inhibitors.	In this study, a series of biaryl-pyridazinone/phthalimide derivatives were designed and synthesized as novel protoporphyrinogen IX oxidase (PPO) inhibitors. Herbicidal activity and crop safety assessments revealed that some compounds exhibited excellent herbicidal activity and crop safety profiles. For instance, at 37.5 g ai/ha, compound <b>7m</b> inhibited <i>Amaranthus retroflexus</i> (<i>AR</i>), <i>Abutilon theophrasti</i> (<i>AT</i>), <i>Medicago sativa</i> (<i>MS</i>), <i>Echinochloa crus-galli</i> (<i>EC</i>), and <i>Digitaria sanguinalis</i> (<i>DS</i>) with 90% to 100% efficacy, comparable to the commercial herbicide saflufenacil (SAF). Compound <b>7m</b> still showed effective weed control against the test broadleaf weeds at a lower dose of 9.375 g ai/ha. Additionally, <b>7m</b> demonstrated excellent safety for wheat and corn at dosages up to 150 g ai/ha. <i>In vitro</i> experiments revealed that the representative compounds exhibited significant inhibitory activity against <i>Arabidopsis thaliana</i> PPO (<i>At</i>PPO). Molecular docking of <i>Nicotiana tabacum</i> PPO (<i>Nt</i>PPO) and <b>7m</b> showed significant hydrogen bonding, π-π stacking, and π-alkyl interactions between <b>7m</b> and residues, such as Cys-177, Thr-176, Arg-98, Phe-392, and Leu-372. Furthermore, <b>7m</b> caused a notable reduction in chlorophyll (Chl) content in weeds. <b>7m</b> is a promising candidate for the development of novel herbicides.
40048639	Chemical targeting of prolyl-tRNA synthetase stalls ovarian development and kills malaria vectors.	Along with rising resistance to antimalarials, the emergence of insecticide resistance in Anopheles mosquito species also remains a serious concern. Here, we reveal two potent compounds that show larvicidal and endectocidal activity against malaria vectors, Anopheles culicifacies and Anopheles stephensi, respectively.
40048438	Akt3 links mitochondrial function to the regulation of Aurora B and mitotic fidelity.	Akt3 is a key regulator of mitochondrial homeostasis in the endothelium. Akt3 depletion results in mitochondrial dysfunction, decreased mitochondrial biogenesis, and decreased angiogenesis. Here we link mitochondrial homeostasis with mitotic fidelity-depletion of Akt3 results in the missegregation of chromosomes as visualized by multinucleation and micronuclei formation. We have connected Akt3 to Aurora B, a significant player in chromosome segregation. Akt3 localizes to the nucleus, where it associates with and regulates WDR12. During mitosis, WDR12 is localized to the dividing chromosomes, and its depletion results in a similar mitotic phenotype to Akt3 depletion. WDR12 associates with Aurora B, both of which are downregulated under conditions of Akt3 depletion. We used the model oxidant paraquat to induce mitochondrial dysfunction to test whether the Akt3-dependent effect on mitochondrial homeostasis is linked to mitotic function. Paraquat treatment also causes chromosome missegregation by inhibiting the expression of Akt3, WDR12, and Aurora B. The inhibition of ROS rescued both the mitotic fidelity and the expression of Akt3 and Aurora B. Akt3 directly phosphorylates the major nuclear export protein CRM-1, causing an increase in its expression, resulting in the inhibition of PGC-1 nuclear localization, the master regulator of mitochondrial biogenesis. The Akt3/Aurora B pathway is also dependent on CRM-1. CRM-1 overexpression resulted in chromosome missegregation and downregulation of Aurora B similar to that of Akt3 depletion. Akt3 null hearts at midgestation (E14.5), a stage in which proliferation is occurring, have decreased Aurora B expression, increased CRM-1 expression, decreased proliferation, and increased apoptosis. Akt3 null hearts are smaller and have a thinner compact cell layer than age-matched wild-type mice. Akt3 null tissue has dysmorphic nuclear structures, suggesting mitotic catastrophe. Our findings show that mitochondrial dysfunction induced by paraquat or Akt3 depletion results in a CRM-1-dependent disruption of Aurora B and mitotic fidelity.
40047941	Beyond the pink: uncovering the secrets of pink pigmented facultative methylotrophs.	Pink Pigmented Facultative Methylotrophs (PPFMs) belong to a diverse group of methylotrophic bacteria predominantly in the genus Methylobacterium, and are known for their beneficial interactions with plants. They can use single-carbon compounds, such as methanol, formate, formaldehyde and methyl amines as well as various multi-carbon substrates as sources of carbon and energy. PPFMs are characterized by their distinctive pink pigmentation and are commonly found in the phyllosphere, where they play a major role in promoting plant growth through various mechanisms; These mechanisms include the production of phytohormones, enhancing nutrient acquisition, mitigating abiotic stresses and providing biocontrol of phytopathogens. Due to their eco-friendly nature PPFMs are viewed as promising alternatives to synthetic fertilizers and pesticides in green agriculture. Furthermore, the ecological significance of PPFMs extends beyond their direct interactions with host plants. They also contribute to the resilience of ecosystems by participating in the cycling of nutrients in the environment. As the importance of the plant microbiome in agriculture becomes more recognized, the potential of PPFMs to support sustainable farming practices and contribute to environmental health is increasingly evident. This underscores their relevance in addressing global agricultural challenges.
40047596	Modeling the Reaction Process for the Synthesis of Ethyl Chrysanthemate from Ethyl Diazoacetate in a Micro-Flow Platform.	Ethyl diazoacetate can react with 2,5-dimethyl-2,4-hexadiene to yield ethyl chrysanthemumate, an important raw material for synthesizing various pesticides. In conventional conditions, this cyclopropanation process suffers from low efficiency and yield due to ethyl diazoacetate. This demands more understanding of the catalytic process from the mechanism and modeling to find a solution. In this work, we set up a micro-flow platform to carefully study the kinetic characteristics of the cyclopropanation reaction of ethyl diazoacetate catalyzed by a complex of copper stearate and phenylhydrazine. Through a reasonable simplification of the reaction network, we established a reaction kinetic model with good prediction capacity within a wide range of operating conditions. It provides a basis for guiding the development of efficient conversion processes and condition optimization.
40047355	Ultrabithorax regulates Leptinotarsa decemlineata wing development along with insulin and ecdysteroid signaling pathways.	Leptinotarsa decemlineata (Say) (Colorado potato beetle, CPB) is a notorious pest of potatoes. Its hardened forewings, known as elytra, protect the hindwings and the abdomen against enemies and chemical pesticides. Ubx plays a crucial role in differentiating insect wings, but the molecular mechanism remains unclear. Our research showed that Ubx is highly expressed in the T3 thoracic segment (T3) and appendages, while Ubx is absent in the forewings. RNA interference for Ubx resulted in the dorsal plate of the T3 being shifted toward the T2, hindwings were sheathed from the membranous in adults, and forewings were curling. The hindwing development-related genes downstream of Ubx, including LdDpp, LdIro, LdVg, LdWg, and LdASH, were significantly up-regulated in Ubx-inhibited insects compared with the control, by 2.40, 1.88, 1.81, 1.89, and 2.81 times, respectively. After feeding 20-hydrosyecdysone (20E), the forewing was flatter and more stretched than the control, leading to increased wing area, which indicates Ubx regulation is associated with the feedback of ecdysteroids. The expression levels of 3 ecdysteroid receptor genes EcR, EcRA, and EcRB were significantly lower in knocking down LdUbx insects than the control and was able to be recovered by 20E feeding, suggesting that ecdysteroid is associated with LdUbx-regulated wing development. Cosilencing LdUbx and LdAkt genes significantly inhibited the growth of forewings and hindwings, reducing the area of the wings. Together, our findings suggested that LdUbx regulates wing development along with ecdysteroid and insulin-like peptide signaling pathways, which provides a novel molecular mechanism of wing development and differentiation in insects.
40047252	Comprehensive analysis of the transcriptomics and metabolomics reveal the changes induced by nano-selenium and melatonin in Zizyphus jujuba Mill. cv. Huizao.	Jujube (Zizyphus jujuba), belonging to the Rhamnaceae, contains various bioactive components including flavonoids and polysaccharides. In our previous study, jujube quality was improved by application of nano-selenium (Nano-Se) and melatonin; however, little research has been conducted on the induced molecular mechanisms. Zizyphus jujuba cv. Huizao was used as experimental materials to compare and analyze the transcriptomics and metabolomics mechanisms.
40047200	Computational Molecular Docking Analysis of Linalool Enantiomers Interaction With Mitogen-Activated Protein Kinase 1 (MAPK1): Insights Into Potential Binding Mechanisms and Affinity.	Molecular docking analysis of linalool interaction with mitogen-activated protein kinase 1 (MAPK1) provides valuable insights into the potential binding mechanisms and affinity of this interaction. Linalool, a naturally occurring terpene alcohol, has been the subject of increasing interest due to its diverse pharmacological properties, including anti-inflammatory, antioxidant, and anticancer activities. MAPK1 is a crucial signaling protein involved in various cellular processes, including cell proliferation, differentiation, and survival. Using MOE software, we conducted a stereoisomer analysis of (R)- and (S)-linalool in our study. After docking, the ligand was ranked according to their binding energy and the best lead compound was selected based on the highest binding energy. The results showed that the S-linalool isomer showed superior anticancer activity, while the R-linalool molecule showed less activity. This interaction could provide insights into linalool's potential therapeutic applications, highlighting its diverse pharmacological properties.
40047173	Household storm damage limits use of and access to insecticide treated bednets in Mozambique.	Cyclone Idai was one of the most destructive cyclones in the Southern Hemisphere. Malaria prevention is not part of cyclone response, but housing damage has been shown to increase malaria risk.
40046651	Sustainable control of the bird cherry-oat aphid (<i>Rhopalosiphum padi</i> L.) in northwestern Ontario using <i>Beauveria bassiana</i> delivered by bumblebees.	<i>Rhopalosiphum padi</i> is one of the main vectors of barley yellow dwarf virus (BYDV), which affects the grain yield of oats. Several biological control strategies have been studied to control this pest, one of which is Bee Vectoring Technology (BVT) using bumblebees. We tested the efficacy of <i>Beauveria bassiana</i>, as vectored by bumblebees, and a direct spray application of neem (a natural bio-insecticide derived from the <i>Azadirachta indica</i> tree) on aphids. An assessment of the pest's impact on the plots surveyed in northwestern Ontario revealed incidence rates of 80%. The use of bumblebees as a dispersal agent of <i>B. bassiana</i> significantly reduced the aphid population (0.542 ± 0.147b) compared to the untreated control (0.125 ± 0.069a). The application of diluted neem also showed a reduction in the aphid population (0.708 ± 0.221a). Although the products used controlled the pests, they had no effect on the aphid's natural enemy, the ladybug. Therefore, the dissemination of <i>B. bassiana</i> by the bumblebee <i>Bombus impatiens</i> leads to a decrease in the vector <i>Rhopalosiphum padi</i> population and consequently reduces the severity of barley yellow dwarf disease in oat fields.
40045945	Understanding interactive effects between habitat configuration and pesticide use for pollination: towards better informed landscape management.	The restoration of natural landscape elements is a frequently adopted pathway to improve wild pollinator abundance, diversity, and their pollination services in intensively used agricultural landscapes. However, pollinators in the intended refuges can become exposed to agrochemicals when foraging in surrounding agricultural fields. In order to effectively design pollinator conservation measures such as habitat restoration or pesticide reduction schemes, the effect of land use configuration on pesticide exposure and pollination service requires further investigation.
40045889	Engineered Polymeric Microspheres with Synergistic Hydrogen-Bonding Nanotraps and Multisite Adsorption for Ultrafast Herbicide Decontamination.	The ultrafast removal of trace herbicides like paraquat (PQ) and diquat (DQ) from water is urgent yet challenging due to their highwater stability and strong-binding properties. Here, efficient PQ and DQ removal based on hydrogen-bonding nanotraps dominant multisite adsorption were developed. Two crosslinked polymeric microspheres, βCD-PF and γCD-PF, were synthesized from cyclodextrins (CDs) and hexafluorocyclotriphosphazene (HFP). The γCD-PF microsphere with sufficient hydrogen-bonding nanotraps on the pore surface prompts adsorption kinetics constants of PQ and DQ up to 127.09 and 192.64 g mg<sup>-1</sup> min<sup>-1</sup>, achieving 99% removal efficiency for PQ and DQ within 5 s. γCD-PF exhibits exceptional selectivity for PQ and DQ over larger competing dyes. Importantly, trace PQ (1 ppm) can be effectively treated with γCD-PF to achieve a concentration far below the US Environmental Protection Agency (EPA) standard (0.003 ppm) within 30 s. The ultrafast adsorption is driven by a multisite mechanism: electrostatic and π-π interactions from HFP promote adsorbate accumulation on the CD surface, while the high-density hydrogen-bonding nanotraps in γCD-PF enhance hydrogen bond strength, enabling rapid capture. This work provides a valuable strategy for designing ultrafast adsorbents for effective herbicide removal from water.
40045847	Copper-Mediated Direct Trifluoromethylation of Trichloromethyl Alkanes.	CF<sub>3</sub>CCl<sub>2</sub>-containing compounds are of significant synthetic value but are typically synthesized from environmentally harmful hydrochlorofluorocarbons (CFCs). Herein, we report the use of a well-defined Cu(I) complex, [(bpy)Cu(CF<sub>3</sub>)], as an efficient trifluoromethylating reagent for the direct trifluoromethylation of trichloroalkanes under mild conditions, affording CF<sub>3</sub>CCl<sub>2</sub>-containing products with excellent chemoselectivity. This protocol also enabled the gram-scale synthesis of cyhalothric acid ester, which is a key intermediate in the production of pyrethroid pesticides.
40045824	Nanoparticles alter locust development and behaviour.	Locusts, among the world's most destructive migratory pests, threaten food security by devastating crops and pastures. Conventional chemical insecticides pose environmental and health risks, highlighting the need for sustainable alternatives. We demonstrate the efficacy of nickel ferrite (NiFe<sub>2</sub>O<sub>4</sub>) nanoparticles (36 ± 10 nm), as a safe, cost-effective insecticide for locust management. These NiFe<sub>2</sub>O<sub>4</sub> nanoparticles disrupt locust development by impairing blastokinesis and growth, thus resulting in malformed nymphs with compacted abdomens and disorganised body structures - primarily arising from significantly lower heart rates (30 bpm for control <i>vs.</i> 20 bpm for embryos exposed to NiFe<sub>2</sub>O<sub>4</sub>) and changes to end-diastolic and end-systolic dimensions. Adult locusts retained ingested nanoparticles in their coelomic cavities, which could potentially be used as traceable markers for swarm tracking. Additionally, the nanoparticles were recoverable from soil with over 90% efficiency, minimising potential ecological impact. Our research therefore offers an innovative nanotechnology-based solution for sustainable and effective locust management.
40045648	[Determination of cycloxaprid and paichongding residues in foods of plant origin by ultra performance liquid chromatography-tandem mass spectrometry].	Neonicotinoid insecticides play an important role in the prevention and control of pests in crops, such as rice, wheat, corn, and vegetables, because of their broad spectrum, high efficiency, low toxicity, and low residue formation. However, their widespread use poses potential threats to the environment and human health. Cycloxaprid and paichongding are two new classes of neonicotinoid insecticides. The National Food Safety Standard Maximum Residue Limits for Pesticides in Foods (GB 2763) specifies the maximum residue limits for paichongding and cycloxaprid in rice, brown rice, wheat, and cabbage. However, the established limits are only temporary. In addition, no detection standards have yet been specified, and no relevant standards have been established in China. Therefore, establishing a method for analyzing cycloxaprid and paichongding residues in food is of particular importance. In this study, an optimized method was established to determine the residues of cycloxaprid and two noncorresponding isomers of paichongding in plant foods using ultra performance liquid chromatography-tandem mass spectrometry. The chromatographic conditions, matrix extraction methods for dried fruits and tea, and amounts of the purification materials C<sub>18</sub>, PSA, GCB, and anhydrous magnesium sulfate were optimized. The pesticides were extracted using an acetonitrile solution and separated from water with the addition of sodium chloride. The samples were centrifuged at 5000 r/min for 5 min, after which 1.00 mL of the supernatant was purified using 150 mg of anhydrous magnesium sulfate, 25 mg of C<sub>18</sub>, 25 mg of PSA, and 10 mg of GCB. Cycloxaprid and paichongding were separated on a ACQUITY UPLC BEH C<sub>18</sub> chromatographic column (100 mm×2.1 mm, 1.7 μm) via gradient elution with 0.1% formic acid aqueous solution containing 5 mmol/L ammonium formate-acetonitrile as the mobile phase, and detected in electrospray positive ionization mode coupled with multiple-reaction monitoring (MRM) mode. Quantitative analysis was performed using an external standard method. Cycloxaprid and paichongding demonstrated good linear relationships within their respective concentration ranges, and the corresponding correlation coefficients were all above 0.99. The limits of detection (<i>S/N</i>=3) and quantification were 0.05 μg/kg and 0.01 mg/kg, respectively, which meet the requirements specified in GB 2763-2021 and GB 2763.1-2022. The established method was used to validate the recoveries of cycloxaprid and paichongding spiked in foods of plant origin, such as paddy, brown rice, wheat, rice, peanut, raisin, cabbage, lettuce, green bean, tomato, potato, shiitake mushroom, apple, citrus, and tea substrates, at three levels. The spiked levels covered the limit levels specified in GB 2763-2021 and GB 2763.1-2022. The mean recoveries of the target substances added to the 15 substrates at concentrations of 1, 2, and 10 times the LOQ or the limit values specified in GB 2763-2021 and GB 2763.1-2022 were distributed between 78% and 110%, and the RSDs were within the range of 0-12.8%. One hundred batches of fruit and vegetable samples were analyzed using the developed method, and the results showed that the selected samples were not contaminated with either cycloxaprid or paichongding. The proposed method is simple, sensitive, and universal, and has wide coverage. Thus, it can be used as a confirmatory and quantitative detection method for epoxidine and piperidine in foods of plant origin.
40045385	Morphofunctional characteristics of flight-related traits in deltamethrin-resistant and susceptible Triatoma infestans (Klug, 1834) of the Argentinean Chaco.	Chagas disease, transmitted by triatomine bugs, is a major vector-borne parasitic disease in Latin America. Triatoma infestans, the principal vector in the Southern Cone, is primarily controlled through residual insecticide spraying. However, resistance to pyrethroids, especially in Northern Argentina and Southern Bolivia, has emerged. Resistant T. infestans populations exhibit reduced fitness, including impacts on reproductive success and dispersal capacity. This study investigates the flight potential and morphological changes in T. infestans populations with varying levels of insecticide resistance, hypothesizing that resistance may induce morphological changes in wing and head structures related to dispersal.
40045377	Prevalence and determinants of insecticide-treated net ownership among women of reproductive age in Nigeria: a mixed-effect insight from the 2021 malaria indicator survey.	Malaria continues to be a significant public health issue in Nigeria, which bears the highest burden of the disease globally. This study examined the prevalence and determinants of insecticide-treated net (ITN) ownership among women of reproductive age in Nigeria.
40045023	Genomic and morphological features of an Amazonian Bacillus thuringiensis with mosquito larvicidal activity.	The occurrence of mosquito-borne diseases is increasing, and their geographical range is expanding due to climate change. New control measures are urgently needed to combat these debilitating and, in some cases, fatal diseases. Bacteria of the genus Bacillus are of interest due to the production of bioactive compounds, including those useful for insect control. The discovery and characterization of new species of Bacillus with mosquito larvicidal activity may offer opportunities to develop new products for vector control. In this study, we evaluated larvicidal activity, described morphological characteristics, and sequenced and analyzed the genome of a bacterial strain (GD02.13) isolated from the Amazon region. The metabolites produced by GD02.13 are as effective in killing Aedes aegypti larvae as the commercial product Natular™ DT (Spinosad). Furthermore, the morphological characteristics of the GD02.13 spores and crystal inclusions resemble those previously described for B. thuringiensis. A phylogenetic analysis based on 443 single-copy orthologs indicated that the bacterial strain GD02.13 belongs to the Bacillus thuringiensis species. Its genome, which was assembled and has a size of 6.6 Mb, contains 16 secondary metabolite biosynthetic gene clusters and genes encoding insecticidal proteins, predicted based on sequence similarity. The data obtained in this study support the development of new insecticide products based on the strain GD02.13 of B. thuringiensis.
40044941	Structural basis for the activation of plant bunyavirus replication machinery and its dual-targeted inhibition by ribavirin.	Despite the discovery of plant viruses as a new class of pathogens over a century ago, the structure of plant virus replication machinery and antiviral pesticide remains lacking. Here we report five cryogenic electron microscopy structures of a ~330-kDa RNA-dependent RNA polymerase (RdRp) from a devastating plant bunyavirus, tomato spotted wilt orthotospovirus (TSWV), including the apo, viral-RNA-bound, base analogue ribavirin-bound and ribavirin-triphosphate-bound states. They reveal that a flexible loop of RdRp's motif F functions as 'sensor' to perceive viral RNA and further acts as an 'adaptor' to promote the formation of a complete catalytic centre. A ten-base RNA 'hook' structure is sufficient to trigger major conformational changes and activate RdRp. Chemical screening showed that ribavirin is effective against TSWV, and structural data revealed that ribavirin disrupts both hook-binding and catalytic core formation, locking polymerase in its inactive state. This work provides structural insights into the mechanisms of plant bunyavirus RdRp activation and its dual-targeted site inhibition, facilitating the development of pesticides against plant viruses.
40044912	Valorization of Agricultural Residues to Valuable Products: A Circular Bioeconomy Approach.	Intensive agricultural production generates a lot of residues yearly, exhausting and depleting the soils and accumulating pesticides and mineral fertilizers. Although introducing the no-till technologies is related to the reduction of tillage, leaving most of the plant residues on the field and decreasing fertigation, the global crop residues are estimated to be 2800 million tons per year. They could be successfully utilized via several approaches integrated into the circular bioeconomy concept. Thus, stopping the existing vicious circle of digging most of the primary materials such as fossil fuels, the vast application of chemical fertilizers, gaining increased or restored biodiversity, capturing CO<sub>2</sub> into the soils and enhancing the organic content, having cleaner underground waters, soils and crop production, and finally improved quality of life. The transformation of these residues into value-added products faces various technological and commercialization difficulties that limit their fuller utilization. In the present chapter, we aim to describe the production of agricultural residues in the EU and present their properties and technologies for biological valorization. In addition, the potential risks associated with the micro- and nano-plastics content of agricultural residues are discussed.
40044609	Disease epidemics and species interactions: A manipulation of seasonal establishment of fungal diseases in an old field.	Many disease epidemics recur seasonally, and such seasonal epidemics can be shaped by species interactions among parasites, pathogens, or other microbes. Field experiments are a classic approach for understanding species interactions but are rarely used to study seasonal epidemics. Our research objective was to help fill this gap by manipulating the seasonal timing of the establishment of infectious diseases while tracking epidemics and other ecological responses. To do this, we conducted a multiyear field experiment in an old field in the Piedmont of North Carolina, USA, dominated by the grass species tall fescue (Lolium arundinaceum (Schreb). Darbysh). In the field, tall fescue experienced seasonal epidemics of multiple foliar fungal diseases: anthracnose in spring, brown patch in mid-summer, and crown rust in late summer to fall. In a fully randomized design, we applied four fungicide treatments to replicate plots of intact vegetation in specific seasons to manipulate the timing of disease epidemics. One treatment was designed to delay the establishment of anthracnose until mid-summer, and another to delay the establishment of both anthracnose and brown patch until fall. In a third treatment, fungicide was applied year-round, and, in a fourth treatment, fungicide was never applied. The experiment comprised 64 plots, each 2 m × 2 m, surveyed from May 2017 to February 2020. Here, we report a dataset documenting responses in the community structure of both plants and foliar fungi. To track disease prevalence in the host population across seasons and years, this dataset includes monthly leaf-level observations of the disease status of over 100,000 leaves. To quantify transmission and investigate within-host pathogen interactions, we longitudinally surveyed disease status in host individuals of known age at least weekly over two growing seasons. Finally, the dataset includes annual data on infection prevalence of the systemic fungal endophyte Epichloë coenophiala, community-level aboveground plant biomass, and plant community cover. These data can be used for meta-analyses, comparisons, and syntheses across systems as ecologists seek to predict and mechanistically understand seasonal disease epidemics. There are no copyrights on the dataset, and we request that users of this dataset cite this paper in all publications resulting from its use.
40044425	Toxic effects of eight azole fungicides on the growth, photosynthetic activity, and oxidative stress of Raphidocelis subcapitata.	This study investigates the 96 hr toxicity and physiological effects of eight azole fungicides on Raphidocelis subcapitata (R. subcapitata). The findings revealed significant differences in toxicity levels among these fungicides, with the hierarchy of toxicity as follows: difenoconazole ≈ tetraconazole ≈ fuberidazole > metconazole > terrazole ≈ triflumizole > flutriafol > hymexazol. Increased concentrations of azole fungicides corresponded with decreased cellular activity and inhibited algal growth, highlighting the concentration-dependent nature of toxicity. The toxicological mechanisms involved include reduced levels of chlorophyll (Chla, Chlb) and carotenoids, disrupting the photosynthetic process. Additionally, exposure to these fungicides resulted in decreased total protein levels, increased reactive oxygen species and malondialdehyde, and elevated activity of antioxidant enzymes such as superoxide dismutase and catalase. Consequently, there was a significant rise in apoptosis rates among algal cells. These findings provide important insights for assessing the ecological impact of azole fungicides on aquatic ecosystems and aquatic life.
40044192	Implications for malaria transmission: a cross-sectional study on the bionomics and susceptibility of local malaria vectors in urban and periurban settings of Ndola district.	To assess vector behaviour and phenotypic resistance for effective vector control programming.
40044155	[Production and biological activity of the triazine derivatives: focusing on antibiotics produced by bacteria].	Heterocyclic triazines and their derivatives have excellent biological activity and have been used as herbicides and anticancer drugs. A large number of derivatives were synthesized and their biological activity was investigated. Some bacteria synthesize the triazine derivatives such as Nostocine A, Toxoflavin, and Fluviol from GTP using enzymes similar to those in the synthesis pathway of Riboflavin (vitamin B2). These triazine derivatives show antibiotic activity. In particular, research on Toxoflavin has progressed as a toxin produced by bacteria that cause seedling rot and rice grain blight in rice. It has recently been revealed that Fluviol, which is produced by bacteria, acts to suppress the growth of pathogenic bacteria. This review will focus on triazine derivatives produced by bacteria.
40043969	Ureases in nature: Multifaceted roles and implications for plant and human health - A review.	Urease, a multifunctional enzyme that catalyzes the hydrolysis of urea into ammonia, plays a pivotal role in nitrogen metabolism across diverse organisms. While essential for survival, its unregulated activity is implicated in numerous pathologies, including peptic ulcers, nephropathy, and gastric cancer, as well as agricultural challenges such as soil ammonium depletion and reduced nitrogen-use efficiency. Beyond its canonical enzymatic function, urease engages in protein-protein interactions with bioactive counterparts like jaburetox, canatoxin, and soyuretox plant-derived proteins with insecticidal, antifungal, and membranolytic properties. Exploring the relationship between ureases and these proteins, along with their mechanistic synergies, presents novel opportunities to develop targeted inhibitors for urease-related diseases while unlocking broader therapeutic and biotechnological applications. This review delves into the dual roles of ureases in plants and humans, bridging the gap between their ureolytic and non-ureolytic activities. We highlight recent advances in the design of urease inhibitors, which have emerged as critical tools for managing pathologies such as Helicobacter pylori-induced ulcers and urease-mediated kidney stone formation. These inhibitors also hold transformative potential in agriculture, where they mitigate nitrogen loss by stabilizing urea fertilizers, thereby enhancing crop yields and reducing environmental pollution. Furthermore, their utility extends to industrial biotechnology, including biofilm disruption and wastewater treatment, where urease inhibition prevents microbially induced corrosion and ammonia toxicity. The collected information is anticipated to offer insightful guidance and effective strategies for developing novel potent and safe urease inhibitors in the future.
40043878	Effects of herbicide mixtures on the diversity and composition of microbial community and nitrogen cycling function on agricultural soil: A field experiment in Northeast China.	Herbicide mixtures application is a widespread and effective practice in modern agriculture; however, a knowledge gap exists regarding the potential ecotoxicological effects of herbicide mixtures in agricultural systems. Here, the effects of various doses of herbicide mixtures (atrazine, nicosulfuron, and mesotrione) under different varieties of maize cultivation on the structure and function of microbial communities and soil chemical parameters were clarified through field experiments. The results showed that the application of herbicide mixtures increased the bacterial and fungal community alpha diversity at jointing and maturity, indicating a prolonged effect of the herbicide mixtures. Moreover, herbicide mixtures alter the composition of bacterial and fungal communities, with sensitive taxa suppressed and herbicide-tolerant taxa enriched. The herbicide mixtures significantly reduced the abundances of Bacillus even at lower doses, but Penicillum was enriched. FAPROTAX analysis and quantitative PCR (qPCR) results showed that herbicide mixtures inhibited the soil nitrogen-cycle process and related genes AOA-amoA, AOB-amoA, and nifH at maize seedling stage. Moreover, network analysis showed that low concentrations of the herbicide mixtures increased bacterial interactions while high concentrations inhibited them, which indicated that the network complexity may be herbicide concentration dependent. A synthetic community (SynCom) consisting of six bacterial strains was established for the biodegradation of the herbicide mixtures based on the analysis of the bacterial network, which resulted in an increase in the degradation efficiency of nicosulfuron by 15.90%. Moreover, potted maize experiment showed that the addition of the SynCom alleviated the toxic effects of herbicide mixtures on the plants. In summary, this study provides a comprehensive perspective for assessing the ecological risk at taxonomic and functional levels and the biodegradation approach of herbicide mixtures residue on agricultural soils in Northeastern China.
