pmid	title	abstract
39826792	Investigating metabolic characteristics of type 2 diabetes mellitus-related cognitive dysfunction and correlating therapeutic effects of Di Dang Tang in animal models.	Di Dang Tang is a classic formula from Shang Han Lun, originally used to treat conditions such as blood stasis and heat accumulation. It is widely applied in the treatment of diabetes and its complications, but its effects on Type 2 Diabetes Mellitus-related Cognitive Dysfunction (T2DM-CD) remain unclear.
39825861	Can public education campaigns equitably counter the use of substandard and falsified medical products in African countries?	Substandard and falsified (SF) medical products are a serious health and economic concern that disproportionately impact low- and middle-income countries and marginalized groups. Public education campaigns are demand-side interventions that may reduce the risk of SF exposure, but the effectiveness of such campaigns, and their likelihood of benefitting everybody, is unclear. Nationwide pilot risk communication campaigns, involving multiple media, were deployed in Ghana, Nigeria, Sierra Leone, and Uganda in 2020-21. Focus group discussions (n = 73 with n = 611 total participants) and key informant interviews (n = 80 individual interviews and n = 4 group interviews with n = 111 total informants) were conducted within each of the four countries to ascertain the reach and effectiveness of the campaign. Small proportions of focus group discussants (8.0-13.9%) and key informants (12.5-31.4%) had previously encountered the campaign materials. Understandability varied: the use of English and select local languages, combined with high rates of illiteracy, meant that some were not able to understand the campaign. The capacity for people to act on the messages was extremely limited: inaccessibility, unavailability, and unaffordability of quality-assured medicines from official sources, as well as illiteracy, constrained what people could realistically do in response to the campaign. Importantly, reach, understandability, and capacity to respond were especially limited among marginalized groups, who are already at the greatest risk of exposure to SF products. These findings suggest that there may be potential for public education campaigns to help combat the issue of SF medicines through prevention, but that the impact of public education is likely to be limited and may even inadvertently widen health inequities. This indicates that public education campaigns are not a single solution; they can only be properly effective if accompanied by health system strengthening and supply-side interventions that aim to increase the effectiveness of regulation.
39798149	Unveiling shared genetic regulators of plant architectural and biomass yield traits in the Sorghum Association Panel.	Sorghum is emerging as an ideal genetic model for designing high-biomass bioenergy crops. Biomass yield, a complex trait influenced by various plant architectural characteristics, is typically regulated by numerous genes. This study aimed to dissect the genetic regulators underlying 14 plant architectural traits and 10 biomass yield traits in the Sorghum Association Panel across two growing seasons. We identified 321 associated loci through genome-wide association studies (GWAS), involving 234 264 single nucleotide polymorphisms (SNPs). These loci include genes with known associations to biomass traits, such as maturity, dwarfing (Dw), and leafbladeless1, as well as several uncharacterized loci not previously linked to these traits. We also identified 22 pleiotropic loci associated with variation in multiple phenotypes. Three of these loci, located on chromosomes 3 (S03_15463061), 6 (S06_42790178; Dw2), and 9 (S09_57005346; Dw1), exerted significant and consistent effects on multiple traits across both growing seasons. Additionally, we identified three genomic hotspots on chromosomes 6, 7, and 9, each containing multiple SNPs associated with variation in plant architecture and biomass yield traits. Chromosome-wise correlation analyses revealed multiple blocks of positively associated SNPs located near or within the same genomic regions. Finally, genome-wide correlation-based network analysis showed that loci associated with flowering, plant height, leaf traits, plant density, and tiller number per plant were highly interconnected with other genetic loci influencing plant architectural and biomass yield traits. The pyramiding of favorable alleles related to these traits holds promise for enhancing the future development of bioenergy sorghum crops.
39798141	Distinct and redundant roles of the Arabidopsis OCTOPUS gene family in plant growth beyond phloem development.	The Arabidopsis root apical meristem is an excellent model for studying plant organ growth. This involves a coordinated process of cell division, elongation, and differentiation, with each tissue type developing according to its own schedule. Among these tissues, the protophloem is particularly important, differentiating early to supply nutrients and signalling molecules to the growing root tip. The OCTOPUS (OPS) protein and its homologue OPS-LIKE 2 (OPL2) are essential for proper root protophloem differentiation and, probably through this role, indirectly promote root growth. Here, we explored the roles of the other three OPS homologues in Arabidopsis, OPL1, OPL3, and OPL4. OPS/OPL genes exhibited overlapping expression patterns and functions, with a high degree of redundancy among them. Although higher order mutants did not display more severe phloem defects, they exhibited significantly reduced root growth compared with the ops opl2 mutant. These results indicate a direct contribution of the investigated OPL genes to meristematic activity. While our focus was on root growth, the OPS/OPL gene family also plays a positive role in regulating shoot growth, emphasizing its broader impact on plant development. Furthermore, our analyses reiterate the central role of OPS and the phloem domain in controlling overall plant growth.
39798077	Protein phosphatase 2A B'α and B'β promote pollen wall construction partially through BRASSINAZOLE-RESISTANT 1-activated cysteine protease gene CEP1 in Arabidopsis.	A well-constructed pollen wall is essential for pollen fertility, which relies on the contribution of the tapetum. Our results demonstrated an essential role of the tapetum-expressed protein phosphatase 2A (PP2A) B'α and B'β in pollen wall formation. The b'aβ double mutant pollen grain harboured sticky remnants and tectum breakages, resulting in failed release. B'α and B'β functioned partially through dephosphorylating and activating BRASSINAZOLE-RESISTANT 1 (BZR1). The bzr1 bes1 double and higher-order mutants of this BZR1/BES1 family displayed similar defects in the pollen wall, while bzr1-1D, having an active form of the BRZ1 protein, exhibited fertile pollen grains in a B'α and B'β dependent manner. Correspondingly, the level of phospho-BZR1 was increased and dephospho-BZR1 was decreased in b'aβ and bzr1-1D/b'aβ at anther stages 8-9 as compared with Col-0 and bzr1-1D, respectively. A cysteine protease gene CEP1 was identified as a BZR1 target, whose transcriptional activation necessitates brassinosteroid (BR)-responsive elements in the promoter region and the BZR1 DNA binding domain. The mRNA level of CEP1 at stages 8-9 was extremely low in bzr1 and bzr1 bes1, but higher in Col-0 and bzr1-1D depending on B'α and B'β. Furthermore, cep1 mutants displayed similar defects in the pollen wall. In brief, this study uncovered a PP2A-BZR1-CEP1 regulatory module, providing a new insight into pollen maturation mechanisms.
39774931	Increasing photosynthetic benefit with decreasing irrigation frequency in an Australian temperate pasture exposed to elevated carbon dioxide.	Elevated atmospheric CO2 (e[CO2]) often enhances plant photosynthesis and improves water status. However, the effects of e[CO2] vary significantly and are believed to be influenced by water availability. With a future warmer climate expected to increase the frequency and severity of extreme rainfall, the response of plants to e[CO2] under changing precipitation patterns remains uncertain. We examined the effects of e[CO2] and different irrigation regimes on perennial ryegrass in a free-air CO2 enrichment (FACE) experiment. Immediately after irrigation, the mean net photosynthetic rate was 21.2% higher under e[CO2] compared with ambient conditions. This benefit increased over time, reaching a 31.3% higher rate as days since watering increased, indicating a substantial increase in photosynthetic benefit with longer intervals between watering. Mean stomatal conductance was 21% lower in ryegrass under e[CO2] immediately after irrigation compared with ambient plots. However, the reduction in stomatal conductance under e[CO2] decreased as the interval between irrigation events increased, showing no difference 7-10 d after an irrigation event. These results imply that plants benefit most from carbon fertilization, assimilating relatively more carbon and losing less water, during periods with less frequent rainfall. These findings have significant implications for understanding leaf-level responses to climate change.
39740983	Reflections and future directions for patient and public involvement and engagement (PPIE) in abortion research and service improvement.	NA
39731752	Useful or merely convenient: can enzymatic antioxidant activity be used as a proxy for abiotic stress tolerance?	During their lifespan, plants are often exposed to a broad range of stresses that change their redox balance and lead to accumulation of reactive oxygen species (ROS). The traditional view is that this comes with negative consequences to cells structural integrity and metabolism and, to prevent this, plants evolved a complex and well-coordinated antioxidant defence system that relies on the operation of a range of enzymatic and non-enzymatic antioxidants (AO). Due to the simplicity of measuring their activity, and in light of the persistent dogma that stress-induced ROS accumulation is detrimental for plants, it is not surprising that enzymatic AOs have often been advocated as suitable proxies for stress tolerance as well as potential targets for improving tolerance traits. However, there are a growing number of reports showing either no changes or even down-regulation of AO systems in stressed plants. Moreover, ROS are recognized now as important second messengers operating in both local and systemic signalling, synergistically interacting with the primary stressor, to regulate gene expression needed for optimal acclimatization. This work critically assesses the suitability of using enzymatic AOs as a proxy for stress tolerance or as a target for crop genetic improvement. It is concluded that constitutively higher AO activity may interfere with stress-induced ROS signalling and be a disadvantage for plant stress tolerance.
39726278	The nuclear sulfenome of Arabidopsis: spotlight on histone acetyltransferase GCN5 regulation through functional thiols.	In aerobic life forms, reactive oxygen species (ROS) are produced by the partial reduction of oxygen during energy-generating metabolic processes. In plants, ROS production increases during periods of both abiotic and biotic stress, severely overloading the antioxidant systems. Hydrogen peroxide (H2O2) plays a central role in cellular redox homeostasis and signalling by oxidizing crucial cysteines to sulfenic acid, which is considered a biologically relevant post-translational modification (PTM). Until now, the impact of the nucleus on cellular redox homeostasis has been relatively unexplored. The regulation of histone-modifying enzymes by oxidative PTMs at redox-sensitive cysteine or tyrosine residues is particularly intriguing because it allows the integration of redox signalling mechanisms with chromatin control of transcriptional activity. One of the most extensively studied histone acetyltransferases is the conserved GENERAL CONTROL NONDEPRESSIBLE 5 (GCN5) complex. This study investigated the nuclear sulfenome in Arabidopsis thaliana by expressing a nuclear variant of the Yeast Activation Protein-1 (YAP1) probe and identified 225 potential redox-active proteins undergoing S-sulfenylation. Mass spectrometry analysis further confirmed the S-sulfenylation of GCN5 at Cys293, Cys368, and Cys400, and their functional significance and impact on the GCN5 protein-protein interaction network were assessed using cysteine-to-serine mutagenesis.
39724305	Receptor kinase LecRK-I.9 regulates cell wall remodelling during lateral root formation in Arabidopsis.	Assembling and remodelling the cell wall is essential for plant development. Cell wall dynamics are controlled by cell wall proteins, polysaccharide biosynthesis, and a variety of sensor and receptor systems. LecRK-I.9, an Arabidopsis thaliana plasma membrane-localized lectin receptor kinase, was previously shown to be involved in cell wall-plasma membrane contacts and to play roles in plant-pathogen interactions, but until now its role in development was not known. LecRK-I.9 is transcribed at a high level in root tissues including the pericycle. Comparative transcript profiling of a loss-of-function mutant versus the wild type identified LecRK-I.9 as a regulator of cell wall metabolism. Consistently, lecrk-I.9 mutants displayed an increased pectin methylesterification level correlated with decreased pectin methylesterase and increased polygalacturonase activities. Also, LecRK-I.9 negatively impacted lateral root development through the direct or indirect regulation of genes encoding (i) cell wall remodelling proteins during early events of lateral root initiation, and (ii) cell wall signalling peptides (CLE2 and CLE4) repressing lateral root emergence and growth. Furthermore, low nitrate reduced LecRK-I.9 expression in roots, particularly in the lateral root emergence zone: even in these conditions, the control of CLE2 and CLE4 expression is maintained. Altogether, the results show that LecRK-I.9 is a key player in negatively regulating both pre-branch site formation and lateral root emergence.
39724286	Millets for a sustainable future.	Our current agricultural system faces a perfect storm-climate change, a burgeoning population, and unpredictable outbreaks such as COVID-19 which disrupt food production, particularly for vulnerable populations in developing countries. A paradigm shift in agriculture practices is needed to tackle these issues. One solution is the diversification of crop production. While ~56% of the plant-based protein stems from three major cereal crops (rice, wheat, and maize), underutilized crops such as millets, legumes, and other cereals are highly neglected by farmers and the research community. Millets are one of the most ancient and versatile orphan crops with attributes such as fast growing, high yielding, withstanding harsh environments, and rich in micronutrients such as iron and zinc, making them appealing to achieve agronomic sustainability. Here, we highlight the contribution of millet to agriculture and focus on the genetic diversity of millet, genomic resources, and next-generation omics and their applications under various stress conditions. Additionally, integrative omics technologies could identify and develop millets with desirable phenotypes having high agronomic value and mitigating climate change. We emphasize that biotechnological interventions, such as genome-wide association, genomic selection, genome editing, and artificial intelligence/machine learning, can improve and breed millets more effectively.
39721982	A pipeline for validation of Serendipita indica effector-like sRNA suggests cross-kingdom communication in the symbiosis with Arabidopsis.	Bidirectional communication between pathogenic microbes and their plant hosts via small RNA (sRNA)-mediated cross-kingdom RNAi (ckRNAi) is a key element for successful host colonization. Whether mutualistic fungi of the Serendipitaceae family, known for their extremely broad host range, use sRNAs to colonize plant roots is still under debate. To address this question, we developed a pipeline to validate the accumulation, translocation, and activity of fungal sRNAs in post-transcriptional silencing of Arabidopsis thaliana genes. Using stem-loop quantitative reverse transcription-PCR, we detected the expression of a specific set of Serendipita indica (Si) sRNAs, targeting host genes involved in cell wall organization, hormonal signalling regulation, immunity, and gene regulation. To confirm the gene silencing activity of these sRNAs in plant cells, SisRNAs were transiently expressed in protoplasts. Stem-loop PCR confirmed sRNA expression and accumulation, while qPCR validated post-transcriptional gene silencing of their predicted target genes. Furthermore, Arabidopsis ARGONAUTE 1 immunoprecipitation revealed the loading of fungal SisRNAs into the plant RNAi machinery, suggesting the translocation of SisRNA from the fungus into root cells. In conclusion, this study provides a blueprint for rapid selection and analysis of sRNA effectors and further supports the model of cross-kingdom communication in the Sebacinoid symbiosis.
39708362	Transposable element-driven evolution of herbicide resistance in plants.	NA
39707161	Root RADAR: how 'rhizocrine' signals allow roots to detect and respond to their soil environment and stresses.	Agricultural intensification coupled with changing climate are causing soils to become increasingly vulnerable to stresses such as drought, soil erosion, and compaction. The mechanisms by which roots detect and respond to soil stresses remain poorly understood. Recent breakthroughs show that roots release volatile and soluble hormone signals into the surrounding soil, then monitor their levels to sense soil stresses. Our review discusses how hormones can act 'outside the plant' as 'rhizocrine' signals that function to improve plant resilience to different soil stresses. We also propose a novel signalling paradigm which we term 'root RADAR' where 'rhizocrine' levels change in soil in response to environmental stresses, feeding back to roots and triggering adaptive responses.
39706157	Recent developments on 2D-materials for gas sensing application.	The industrialization has severely impacted the ecosystem because of intensive use of chemicals and gases, causing the undesired outcomes such as hazardous gases, e.g. carbon monoxide (CO), nitrous oxide (NO<i><sub>x</sub></i>), ammonia (NH<sub>3</sub>), hydrogen (H<sub>2</sub>), hydrogen sulfide (H<sub>2</sub>S) and even volatile organic compounds. These hazardous gases are not only impacting the living beings but also the entire ecosystem. Thus, it becomes essential to monitor these gases for their efficient management. There are continuous efforts to realize such sensors, which rely on the functional materials properties. The widely used such sensors use metal oxide nanomaterials. However, these are not very sensitive and operate at higher temperatures. In contrast, two-dimensional (2D) materials such as Graphene, Borophene, MXenes, and transition metal dichalcogenides (TMDs) including doping, functionalization, and heterostructures offer unique physical, chemical, and optoelectronic properties. The chemical properties with high specific surface area of 2D materials make them suitable for gas sensing applications. The present review covers the recent developments on 2D-layered material, including MoS<sub>2</sub>, WS<sub>2</sub>, h-BN, and Graphene, as well as their heterostructures for gas sensing applications. The review article also emphasizes their synthesis and characterization techniques, especially for 2D materials. The electronic properties of these materials are highly sensitive to any chemical changes, resulting in significant changes in their resistance. It led to the development of the highly scalable chemiresistive-based gas sensor. The sensing parameters such as sensitivity, selectivity, gas concentration, limit of detection, temperature, humidity, response, reproducibility, stability, recovery, and response time are discussed in detail to understand the gas sensing characteristics of these 2D materials. This review also includes the past developments, current status, and future scope of these 2D materials as highly efficient gas sensors. Thus, this review article may lead the researchers to design and develop highly sensitive gas sensors based on 2D materials.
39699630	Turgor pressure affects transverse stiffness and resonant frequencies of buzz-pollinated poricidal anthers.	Several agriculturally valuable plants store their pollen in tube-like poricidal anthers, which release pollen through buzz pollination. In this process, bees rapidly vibrate the anther using their indirect flight muscles. The stiffness and resonant frequency of the anther are crucial for effective pollen release, yet the impact of turgor pressure on these properties is not well understood. Here, we performed three-point flexure tests and experimental modal analysis to determine anther transverse stiffness and resonant frequency, respectively. Dynamic nanoindentation was used to identify the anther storage modulus as a function of excitation frequency. We subsequently developed mathematical models to estimate how turgor pressure changes after the anther is removed from a flower, thereby emulating zero water availability. We found that anther stiffness decreased by 60% at 30 min post-ablation and anther resonant frequency decreased by 20% at 60 min post-ablation. Models indicated that turgor pressure in the fresh anther was ~0.2-0.3 MPa. Our findings suggest that natural fluctuations in turgor pressure due to environmental factors such as temperature and light intensity may require bees to adjust their foraging behaviors. Interestingly, the anther storage modulus increased with excitation frequency, underscoring the need for more sophisticated mechanical models that consider viscous fluid transport through plant tissue.
39694584	Expectations and experiences of pain during medical abortion at home: a secondary, mixed-methods analysis of a patient survey in England and Wales.	To explore experiences of pain during medical abortion and provide patient-centred recommendations for improving abortion experience and pain counselling.
39688908	Intrinsic cues guiding changes in division orientation in the Arabidopsis root meristem: a formative experience.	The orientation of cell division is crucial for normal development of all plant organs throughout their life cycle. Despite the importance of understanding the intricate molecular mechanisms guiding this process, relatively few pathways have been characterized to date. Here we want to outline what is known about the molecular regulation guiding changes in division orientation in the root apical meristem of the model plant Arabidopsis thaliana, from the upstream transcriptional modules to the downstream executors that lead to division plane establishment. We specifically focus on the gaps in our knowledge about this highly coordinated process and propose that a new approach should be taken to characterize how changes in division orientation are controlled in more holistic detail.
39680058	Unveiling the virulence mechanism of Leptosphaeria maculans in the Brassica napus interaction: the key role of sirodesmin PL in the induction of cell death.	Leptosphaeria maculans is the causal agent of blackleg disease in Brassica napus, leading to substantial yield losses. Sirodesmin PL, the principal toxin produced by L. maculans, has been implicated in the infection process in plants. However, the precise molecular and physiological mechanisms governing its effects remain elusive. This study investigates the changes induced by sirodesmin PL at the transcriptomic, physiological, and morphological levels in B. napus cotyledons. Sirodesmin PL treatment up-regulated genes associated with plant defense processes, including response to chitin, sulfur compound biosynthesis, toxin metabolism, oxidative stress response, and jasmonic acid/ethylene synthesis and signaling. Validation of these transcriptomic changes is evidenced by several typical defense response processes, such as the accumulation of reactive oxygen species (ROS) and callose deposition. Concomitantly, oxidized sirodesmin PL induced concentration- and exposure duration-dependent cell death. This cellular death is likely to be attributed to diminished activity of PSII and reduced number of chloroplasts per cell. In agreement, a down-regulation of genes associated with the photosynthesis process is observed following sirodesmin PL treatment. Thus, it is plausible that L. maculans exploits sirodesmin PL as a virulence factor to instigate cell death in B. napus during its necrotrophic stage, favoring the infection process.
39679950	The homeodomain leucine zipper protein RhHB22 promotes petal senescence by repressing ascorbic acid biosynthesis in rose.	Premature petal senescence dramatically reduces flower quality and value. Ethylene and reactive oxygen species (ROS) are key players in accelerating rose petal senescence, but the molecular mechanism by which ethylene antagonizes ROS scavenging is not well understood. Here, we showed that ethylene reduces ascorbic acid (AsA) production, leading to the accumulation of ROS and hastening petal senescence. Ethylene treatment suppressed the expression of GDP-l-galactose phosphorylase 1 (RhGGP1), encoding the rate-controlling enzyme in AsA biosynthesis. A HOMEODOMAIN-LEUCINE ZIPPER (HD-ZIP) II transcription factor, RhHB22, directly bound to the promoter of RhGGP1 and inhibited its transcription. RhHB22 is induced by ethylene, and silencing of RhHB22 increased RhGGP1 expression and AsA production, resulting in reduced H2O2 accumulation and delayed petal senescence. Additionally, the delayed petal senescence symptoms of RhHB22-silenced plants were suppressed by silencing RhGGP1. Moreover, the expression of RhGGP1, which is suppressed by ethylene in wild-type petals, was significantly compromised in RhHB22-silenced petals. These findings uncover the transcriptional regulatory mechanism by which ethylene promotes ROS accumulation and petal senescence by inhibiting AsA biosynthesis, enhance our understanding of ethylene-induced petal senescence, and provide novel insights for improving the longevity of cut flowers.
39657133	Floret development and fertility of barley as affected by Photoperiod-H1 under contrasting photoperiods and PHYTOCHROME C backgrounds.	The photoperiod-insensitive allele of Photoperiod-H1 (ppd-H1) increases spike fertility in barley, both indirectly by lengthening flowering time and directly when flowering time is accelerated under extra long photoperiods. To determine if the effect of PPD-H1 on spike fertility is related to the initiation or the mortality of spikelets/florets, we performed detailed analysis of the dynamics of floret development along the barley spikes. Four near-isogenic lines (NILs) combining ppd-H1 and Ppd-H1 alleles with two PHYTOCHROME C (PhyC-l and PhyC-e) backgrounds were compared under 12 h and 24 h photoperiods. The ppd-H1 line consistently showed higher survival rates of floret primordia. Fertility differences were observed within spikes, with the insensitive ppd-H1 line improving fertility in the less favoured distal florets, and even inducing more developmental progress before floret mortality in apical spikelets. The ppd-H1 allele constitutively enhanced floret primordia survival, as the effect was seen even under long photoperiods when lines had similar phenology. The dynamics of floret development affecting spike fertility resulted in a parallel effect on grain setting. Together, these results indicate that photoperiod insensitivity in barley contributes to greater yield potential by reducing floret primordia mortality and improving spike fertility.
39673465	Apomixis at high resolution: unravelling diplospory in Asteraceae.	Apomictic plants are able to produce clonal seeds. This reproductive system allows the one-step fixation of any valuable trait for subsequent generations and would pave the way for a revolution in the agricultural system. Despite this, the introduction of apomixis in sexually reproducing crops has been hampered due to the difficulty in characterizing its genetic regulation. In this study, we described the high-resolution characterization of apomeiosis in the apomictic model species Erigeron annuus, Chondrilla juncea, and Taraxacum officinale. We showed that apomeiosis differs from meiosis in a few critical steps, including homologous chromosome synapsis and segregation during meiosis I. We then compared megasporogenesis in three T. officinale genetic backgrounds, showing that diplospory is superimposed on the sexual pathway without severely altering the expression of crucial meiotic genes. Our findings will contribute to the identification of pivotal players controlling this intriguing asexual reproductive strategy.
39673241	Catalytically inactive subgroup VIII receptor-like cytoplasmic kinases regulate the immune-triggered oxidative burst in Arabidopsis thaliana.	Protein kinases are key components of multiple cell signaling pathways. Several receptor-like cytoplasmic kinases (RLCKs) have demonstrated roles in immune and developmental signaling across various plant species, making them of interest in the study of phosphorylation-based signal relay. Here, we present our investigation of a subgroup of RLCKs in Arabidopsis thaliana. Specifically, we focus on subgroup VIII RLCKs: MAZ and its paralog CARK6, as well as CARK7 and its paralog CARK9. We found that both MAZ and CARK7 associate with the calcium-dependent protein kinase CPK28 in planta and, furthermore, that CPK28 phosphorylates both MAZ and CARK7 on multiple residues in areas that are known to be critical for protein kinase activation. Genetic analysis suggested redundant roles for MAZ and CARK6 as negative regulators of the immune-triggered oxidative burst. We provide evidence that supports homo- and heterodimerization between CARK7 and MAZ, which may be a general feature of this subgroup. Multiple biochemical experiments indicated that neither MAZ nor CARK7 demonstrate catalytic protein kinase activity in vitro. Interestingly, we found that a mutant variant of MAZ incapable of protein kinase activity can complement maz-1 mutants, suggesting non-catalytic roles of MAZ in planta. Overall, our study identifies subgroup VIII RLCKs as new players in Arabidopsis immune signaling and highlights the importance of non-catalytic functions of protein kinases.
39673238	Multiple gatekeeping steps in pollination lock species specificity.	In flowering plants, pollen grains must undergo a series of critical processes, including adhesion, hydration, and germination, which are dependent on the stigma, to develop a pollen tube. This pollen tube then penetrates the stigma to reach the internal tissues of pistil, facilitating the transport of non-motile sperm cells to the embryo sac for fertilization. However, a dry stigma, characterized by the absence of an exudate that typically envelops a wet stigma, functions as a multi-layered filter in adhesion, hydration, germination, and penetration that permits the acceptance of compatible pollen or tubes while rejecting incompatible ones, thereby protecting the embryo sac from ineffective fertilization and maintaining species specificity. Given the significance of these selective events, related research has consistently been at the forefront of reproductive studies, with notable advancements being made in recent times. In this review, we systematically synthesize the selective events and provide comprehensive, up-to-date summaries of occurrences on dry stigmas with a particular focus on the Brassicaceae family, following the chronological sequence of these events. Our objective is to update and elucidate the critical points within pollination, identify unresolved questions, and propose potential avenues for future research in other plant families.
39657585	Haplotyped genome mapping and functional characterization of a blueberry anthocyanin acetyltransferase (AAT) controlling the accumulation of acylated anthocyanins.	Blueberry has a diversity of anthocyanins that confer its characteristic blue-coloured skin. Whilst most cultivars produce only anthocyanin glycosides, some can add aliphatic or aromatic groups to the sugar moiety to create acylated anthocyanins. Due to their enhanced stability, acylated anthocyanins represent an attractive breeding target in blueberry. In this study, a haplotype-resolved assembly of a previously identified quantitative trait locus on chromosome 2 of 'Hortblue Petite' (Vaccinium corymbosum) was created to identify candidate anthocyanin acyltransferase genes. One full-length gene (VcAAT1a) was selected based on quantitative PCR expression profiling and transient expression in tobacco leaves and in strawberry and blueberry fruit flesh. In all three systems, VcAAT1a was able to produce a range of acylated anthocyanins in planta. Recombinant VcAAT1a protein demonstrated that, while VcAAT1a was able to act on both anthocyanin 3-O-glucosides and 3-O-galactosides, it could only utilize acetyl-CoA as an acyl donor. Protein modelling using AlphaFold suggested that this restricted range in acyl donors may be due to a spatially restricted sub-pocket in the acyl-binding site of VvAAT1. Finally, LUC/REN promoter activation assays revealed that the VcAAT1a promoter was transactivated by the VcMYBPA1 and VcMYBPA2 transcription factors, further expanding our knowledge of anthocyanin regulation in blueberry.
39655719	Structural complexity of glyphosate and aminomethylphosphonate metal complexes.	Small differences in the structure and subsequent reactivity of glyphosate complexes can have a highly consequential impact due to the enormous quantities of glyphosate used globally. The gas phase metal speciation of glyphosate and its abundant metabolite, aminomethylphosphonic acid (AMPA), were determined using cross-platform electrospray ionisation ion mobility mass spectrometry. Monomeric [M + L - H]<sup>+</sup> complexes, and both larger, and/or higher order clusters formed with divalent metals (M = Mg<sup>2+</sup>, Ca<sup>2+</sup>, Sr<sup>2+</sup>, Ba<sup>2+</sup>, Mn<sup>2+</sup>, Co<sup>2+</sup>, Cu<sup>2+</sup>, and Zn<sup>2+</sup>; and L = glyphosate and AMPA). Complexation occurred at more than one ligand donor site for [M + L - H]<sup>+</sup>, resulting in multidentate complexes. The type of complex depended on M, with central positions maximizing the interactions of the M with donor sites of the L preferred. The isomers were separated by ion mobility and experimental collisional cross sections (<sup>N2</sup>CCS<sub>exp</sub>) were derived for all isolated species. An energy threshold DFT approach located the structural families and potential lowest energy forms; these were found to be consistent with confirmed condensed phase (reported crystal structures) and gas phase structures (<i>via</i> infrared multiple photon dissociation, IRMPD). Theoretical nitrogen collisional cross sections (<sup>N2</sup>CCS<sub>calc</sub>) of these confirmed structures tended to underestimate the <sup>N2</sup>CCS<sub>exp</sub> for both [M + glyphosate - H]<sup>+</sup> and [M + AMPA - H]<sup>+</sup> complexes. Underestimation ranged between 1-20%, and was not uniform between species. By comparison, helium collisional cross sections (<sup>He</sup>CCS<sub>exp</sub> and <sup>He</sup>CCS<sub>calc</sub>) were in better agreement (within 1-3%). These findings suggest further refinements are needed to collisional cross section modelling for metal containing species, in particular for nitrogen drift gas.
39626055	Linking phenology, harvest index, and genetics to improve chickpea grain yield.	Understanding phenology and its regulation is central for the agronomic adaptation of chickpea. We grew 24 chickpea (Cicer arietinum) genotypes in 12 environments to analyse the environmental and genotypic drivers of phenology, associations between phenology and yield, and phenotypes associated with allelic variants of three flowering related candidate loci: CaELF3a, a cluster of three FT genes on chromosome 3, and an orthologue of the floral promoter GIGANTEA on chromosome 4. A simple model with three genotype-specific parameters explained the differences in flowering response to daylength. Environmental factors causing flower abortion, such as low temperature and radiation and high humidity, led to a longer flowering-to-podding interval. Late podding associated with poor partition to grain, limiting yield in favourable environments. The genotype Sonali, carrying the early allele of Caelf3a (elf3a), was generally the earliest to set pod and had low biomass but the highest harvest index. Genotypes combining the early variants of GIGANTEA and FT orthologues featured early reproduction and high harvest index, returning high yield in favourable environments. Our results emphasize the importance of pod set, rather than flowering, as a target for breeding, agronomic, and modelling applications.
39500558	Attitudes towards the regulation and provision of abortion among healthcare professionals in Britain: cross-sectional survey data from the SACHA Study.	To gather views of healthcare professionals on the regulation and provision of abortion in Britain.
39474843	Mitigating intubation stress, mucosa injury, and inflammatory response in nasogastric tube intubation <i>via</i> suppression of the NF-κB signaling pathway by engineering a hydration lubrication coating.	Nasogastric tube (NGT) intubation is a common yet critical clinical procedure. However, complications arising from tube friction result in awful pain and morbidity. Here, we report a straightforward surface modification of slender NGT utilizing highly hydrated micelles that were composed of hyaluronic acid and Pluronic. The strong intermolecular hydrogen bonding facilitated the assembly of the micelles on NGT <i>via</i> a one-step dip coating process. The micelle coating conferred excellent hydrophilic, lubrication, anti-protein adhesive, and biocompatible properties. The <i>in vivo</i> efficacy of the micelle coating in alleviating catheterization irritation and mucosal injury was demonstrated using an NGT intubation model of rabbits. More importantly, compared to the paraffin oil coating (the current clinical means), the micelle coating possessed superior capability to reduce the inflammatory reaction caused by NGT intubation. The underlying mechanism was attributed to the suppression of the TLR4-IKBα-NF-κB inflammatory signaling pathway. This work provides a promising solution for developing lubricant medical coatings.
