pmid	title	abstract	label	text_label
21387788	[Acute inhalation imidacloprid poisoning--a case report].	According to the best of my knowledge this is the first report of acute intoxication with imidacloprid in Poland. The 48-years old women was admitted to the hospital because of the symptoms of gastroenteritis, which occurred after inhaled exposure to imidacloprid. Mild increase in leukocyte count was found in laboratory examination. The symptoms disappeared after 2 days of the treatment. For imidacloprid, regarded as safe for humans being, toxicity can occur through inhalation exposure.	1	pesticide
21404045	A comparison of multiple esterases as biomarkers of organophosphate exposure and effect in two earthworm species.	Two different earthworm species, Eisenia fetida and Lumbricus terrestris, were exposed to 5 μg/cm(2) of malathion to evaluate their usefulness as sentinels of organophosphate exposure and to assess three different esterases, as biomarkers of malathion exposure and effect. Tissue xenobiotic burdens and esterase activity were determined for each species and each esterase in order to assess variability. E. fetida exhibited 4-fold less variability in tissue burdens than did L. terrestris and had less variable basal esterase activities. An attempt was made to correlate malathion and malaoxon tissue burdens with esterase activity post-exposure. There was no malaoxon present in the earthworm tissues. No significant correlations were determined by comparing acetylcholinesterase, butyrylcholinesterase, nor carboxylesterase activities with malathion burdens.	1	pesticide
21404858	Mortality and oviposition of western cherry fruit fly (Diptera: Tephritidae) exposed to different insecticide baits for varying periods in the presence and absence of food.	Spinosad bait is used to control western cherry fruit fly, Rhagoletis indifferens Curran (Diptera: Tephritidae), by killing flies before they oviposit. However, effects of different insecticide baits on management of reproductively mature flies are largely unknown. Objectives here were to determine mortality and oviposition of reproductively mature R. indifferens exposed to different insecticide baits for varying periods in the presence and absence of dried yeast extract and sucrose food. Spinosad bait (spinosad in a mix of protein, sugar, and other ingredients) was compared with acetamiprid, thiamethoxam, and imidacloprid in sucrose or Nu-Lure + sucrose bait. When flies were exposed to treatments and then offered cherries, Prunus avium (L.) L., for oviposition or when they were exposed to treatments and cherries simultaneously, both thiamethoxam bait and imidacloprid bait resulted in higher mortality and lower oviposition than spinosad bait and acetamiprid bait. Exposures to thiamethoxam bait and imidacloprid bait for six and 24 h were similarly effective, but 6-h exposures to spinosad bait and acetamiprid bait were less effective than 24-h exposures. There was little difference between sucrose and Nu-Lure + sucrose baits. When food was present, thiamethoxam bait and imidacloprid bait caused greater mortality and lower oviposition than spinosad bait and acetamiprid bait, but when food was absent, patterns were less consistent. Because of its ability to kill flies sooner after it is exposed to flies when food is present or absent, thiamethoxam or imidacloprid in sucrose or Nu-Lure bait may reduce infestations in cherries more than spinosad bait when mature R. indifferens are present in orchards.	1	pesticide
21409361	A long-term monitoring study of chlorophyll, microbial contaminants, and pesticides in a coastal residential stormwater pond and its adjacent tidal creek.	Stormwater ponds are commonly used in residential and commercial areas to control flooding. The accumulation of urban contaminants in stormwater ponds can lead to water-quality problems including nutrient enrichment, chemical contamination, and bacterial contamination. This study presents 5 years of monitoring data assessing water quality of a residential subdivision pond and adjacent tidal creek in coastal South Carolina, USA. The stormwater pond is eutrophic, as described by elevated concentrations of chlorophyll and phosphorus, and experiences periodic cyanobacterial blooms. A maximum  monthly average chlorophyll concentration of 318.75 μg/L was measured in the stormwater pond and 227.63 μg/L in the tidal creek. Fecal coliform bacteria (FCB) levels were measured in both the pond and the tidal creek that exceeded health and safety standards for safe recreational use. A maximum monthly average FCB level of 1,247 CFU/100 mL was measured in the stormwater pond and 12,850 CFU/100 mL in the tidal creek. In addition, the presence of antibiotic resistant bacteria and pathogenic bacteria were detected. Low concentrations of herbicides (atrazine and 2,4-D: ), a fungicide (chlorothalonil), and insecticides (pyrethroids and imidacloprid) were measured. Seasonal trends were identified, with the winter months having the lowest concentrations of chlorophyll and FCB. Statistical differences between the stormwater pond and the tidal creek were also noted within seasons. The tidal creek had higher FCB levels than the stormwater pond in the spring and summer, whereas the stormwater pond had higher chlorophyll levels than the tidal creek in the summer and fall seasons. Chlorophyll and FCB levels in the stormwater pond were significantly correlated with monthly average temperature and total rainfall. Pesticide concentrations were also significantly correlated with temperature and rainfall. Pesticide concentrations in the stormwater pond were significantly correlated with pesticide concentrations in the adjacent tidal creek. Chlorophyll and FCB levels in the tidal creek, however, were not significantly correlated with levels in the pond. While stormwater ponds are beneficial in controlling flooding, they may pose environmental and human health risks due to biological and chemical contamination. Management to reduce residential runoff may improve water quality in coastal stormwater ponds and their adjacent estuarine ecosystems.	1	pesticide
21413143	Comparative effect of integrated pest management and farmers' standard pest control practice for managing insect pests on cabbage (Brassica spp.).	BACKGROUND: Studies were conducted on experimental cabbage plantings in 2009 and on experimental and commercial plantings in 2010, comparing farmers' current chemical standard pesticide practices with an integrated pest management (IPM) program based on the use of neem (Aza-Direct) and DiPel (Bacillus thuringiensis). In experimental plantings, the IPM program used six or eight applications of neem and DiPel on a rotational basis. The standard-practice treatments consisted of six or eight applications of carbaryl and malathion or control treatment. RESULTS: The IPM treatments reduced pest populations and damage, resulting in a better yield than with the standard chemical or control treatment. When IPM treatment included three applications of neem plus three applications of DiPel (on a rotational basis in experimental fields), it again reduced the pest population and damage and produced a better yield than the standard practice. The lower input costs of the IPM program resulted in better economic returns in both trials. CONCLUSIONS: The IPM components neem and DiPel are suitable for use in an IPM program for managing insect pests on cabbage (Brassica spp.).	1	pesticide
21424220	Effects of glyphosate and polyoxyethylenamine on growth and energetic reserves in the freshwater crayfish Cherax quadricarinatus (Decapoda, Parastacidae).	Freshwater crayfish Cherax quadricarinatus have a high commercial value and are cultured in farms where they are potentially exposed to pesticides. Therefore, we examined the sublethal effects of a 50-day exposure to glyphosate acid and polyoxyethylenamine (POEA), both alone and in a 3:1 mixture, on the growth and energetic reserves in muscle, hepatopancreas and hemolymph of growing juvenile crayfish. Exposure to two different glyphosate and POEA mixtures caused lower somatic growth and decreased muscle protein levels. These effects, caused by both compounds interacting in the mixture, could also be synergistic because they were expressed even at the lowest concentration. The decrease in protein levels could be related to the greater use of other energy reserves. This hypothesis is supported by the decrease in muscle glycogen stores due to glyphosate exposure and the decrease in lipid reserves associated with exposure to POEA.	1	pesticide
21442535	Release kinetics of β-cyfluthrin from its encapsulated formulations in water.	Controlled release formulations of β-cyfluthrin, a non-systemic, broad spectrum contact insecticide, have been prepared using laboratory synthesized poly(ethylene glycol) (PEG) based amphiphilic copolymers. Copolymers of polyethylene glycols of different molecular weights and various dimethyl esters, viz. dimethyl isophthalate, which self assemble into nano micellar aggregates in aqueous media, have been synthesized. The kinetics of β-cyfluthrin from developed controlled release (CR) formulations were studied in comparison with that of the commercially available 025 SC. Release from the commercial formulation was faster than with the developed CR formulations. The rate of release of encapsulated β-cyfluthrin from nano micellar aggregates is reduced by increasing the molecular weight of PEG. The diffusion exponent (n value) of β-cyfluthrin in water ranged from 0.427 to 0.622 in the tested formulations. The release was diffusion controlled with a half-release time (t(½)) of 3.92 to 7.9 days in water from different formulations, and the period of optimum availability (POA) of β-cyfluthrin ranged from 1.4 to 20.5 days. The results suggest that the application rate of β-cyfluthrin can be optimized to achieve insect control at the desired level and period.	1	pesticide
21443650	Glyphosate-drift but not herbivory alters the rate of transgene flow from single and stacked trait transgenic canola (Brassica napus) to nontransgenic B. napus and B. rapa.	• Transgenic plants can offer agricultural benefits, but the escape of transgenes is an environmental concern. In this study we tested the hypothesis that glyphosate drift and herbivory selective pressures can change the rate of transgene flow between the crop Brassica napus (canola), and weedy species and contribute to the potential for increased transgene escape risk and persistence outside of cultivation. • We constructed plant communities containing single transgenic B. napus genotypes expressing glyphosate herbicide resistance (CP4 EPSPS), lepidopteran insect resistance (Cry1Ac), or both traits ('stacked'), plus nontransgenic B. napus, Brassica rapa and Brassica nigra. Two different selective pressures, a sublethal glyphosate dose and lepidopteran herbivores (Plutella xylostella), were applied and rates of transgene flow and transgenic seed production were measured. • Selective treatments differed in the degree in which they affected gene flow and production of transgenic hybrid seed. Most notably, glyphosate-drift increased the incidence of transgenic seeds on nontransgenic B. napus by altering flowering phenology and reproductive function. • The findings of this study indicate that transgenic traits may be transmitted to wild populations and may increase in frequency in weedy populations through the direct and indirect effects of selection pressures on gene flow.	1	pesticide
21456540	In vitro metabolism of trans-permethrin and its major metabolites, PBalc and PBacid, in humans.	To estimate the metabolic profile of trans-permethrin in humans, a comparison of the in vitro metabolism of trans-permethrin in humans and rats was conducted using hepatic microsomes, and cytochrome P450 and UDP-glucuronyltransferase isoforms, which catalyze the metabolism of 3-phenoxybenzyl alcohol (PBalc) and 3-phenoxybenzoic acid (PBacid), respectively. In humans and rats, the major metabolic reaction of trans-permethrin in microsomal incubations was the cleavage of ester linkage to give PBalc, followed by oxidation to 4'-OH-PBalc, 4'-OH-PBacid, and PBacid. As to 4'-hydroxylation of PBalc, several CYPs were able to catalyze the reaction, and CYP2E1 was identified as a predominant isoform. PBacid and its conjugates (glucuronide and glycine) are major urinary metabolites of trans-permethrin in mammals. PBacid is also a metabolite of several pyrethroids, and has been used as a biomarker of human exposure to pyrethroids. Our study indicated that there was no difference in glucuronyltransferase activity of PBacid between humans and rats, and that only UGT1A9 can catalyze the glucuronidation of PBacid among human UGTs. Some UGT1A9 variants are known to have poor glucuronidation activity. From these results, it was assumed that deficiency or polymorphism of UGT1A9 might affect the profile of PBacid and its conjugates in urine collected from persons exposed to trans-permethrin or other pyrethroids. These results are helpful for understanding the metabolism of trans-permethrin in humans and determining methods for quantification of target analytes for assessment of human exposure to trans-permethrin and other pyrethroids that give PBacid and its conjugates as urinary metabolites.	1	pesticide
21472972	Laboratory assays of select candidate insecticides for control of Dendroctonus ponderosae.	BACKGROUND: The mountain pine beetle, Dendroctonus ponderosae Hopkins (Coleoptera: Curculionidae, Scolytinae), is the most destructive bark beetle in western North America. Dendroctonus ponderosae can be prevented from successfully colonizing and killing individual trees by ground-based sprays of insecticides applied directly to the tree bole. However, the future availability of several active ingredients, including carbaryl which is most commonly used in the western United States, is uncertain. Two novel insecticides, cyantraniliprole [Cyazypyr(™)-OD (oil dispersion) and Cyazypyr(™)-SC (suspension concentrate)] and chlorantraniliprole (Rynaxypyr(®)), and carbaryl were assayed in both filter paper and topical assays. RESULTS: Compared with 20,000 mg L(-1) carbaryl (i.e. the maximum label rate for solutions applied to conifers for protection from bark beetle attack in the western United States), cyantraniliprole OD caused similar rates of mortality in D. ponderosae adults at 400-fold weaker concentrations in both bioassays, while cyantraniliprole SC caused similar rates of mortality at 40-fold weaker concentrations. Probit analyses confirmed that D. ponderosae is most sensitive to cyantraniliprole OD, while chlorantraniliprole was effective at concentrations similar to carbaryl. CONCLUSIONS: These results suggest that lower concentrations of carbaryl have merit for field testing than have been previously considered. While cyantraniliprole and chlorantraniliprole have similar modes of action, cyantraniliprole OD appears to have greater promise for protecting individual trees from mortality attributed to D. ponderosae attack and should be evaluated in field studies.	1	pesticide
21485359	Effect of temperature and insecticide stress on life-history traits of Culex restuans and Aedes albopictus (Diptera: Culicidae).	The chronic effects of exposure of Culex restuans (Theobald) and Aedes albopictus (Skuse) (Diptera: Culicidae) to low concentrations of malathion were examined by exposing larvae of the two species to four malathion doses at 20, 25, and 30 degrees C and maintaining the resulting adults at 25 degrees C. For both species, a significant temperature by malathion interaction on survival was found. Greater temperatures at the highest malathion dosage had significantly lower survivorship than in other treatments, but this effect was not observed at 20 degrees C. These results suggest that low temperature may buffer against some of the negative effects of malathion. For both species, temperature but not malathion had significant effects on female developmental time to adulthood and adult longevity. Temperature also affected adult female size for Ae. albopictus but not Cx. restuans. Ae. albopictus females developed faster as temperature increased, lived longer when larvae were maintained at 30 degrees C than at 20 degrees C, and were larger when larvae were maintained at 25 degrees C than at 20 or 30 degrees C. Cx. restuans females developed faster at 25 and 30 degrees C than at 20 degrees C and lived longer at 25 degrees C than at 20 or 30 degrees C. The estimated finite rate of increase (lambda') for Cx. restuans was significantly lower at 20 degrees C than at 25 and 30 degrees C, whereas that of Ae. albopictus was significantly influenced by an interaction between temperature and malathion with significantly lower lambda' at 20 degrees C than at 25 and 30 degrees C for all malathion treatments except 0.014 mg liter(-1). Understanding how pesticides interact with abiotic environmental conditions will contribute to management decisions about vector control practices.	1	pesticide
21489602	Susceptibility of epigeic earthworm Eisenia fetida to agricultural application of six insecticides.	Ecotoxicological risks of agricultural application of six insecticides to soil organisms were evaluated by acute toxicity tests under laboratory condition following OECD guidelines using the epigeic earthworm Eisenia fetida as the test organism. The organochlorine insecticide endosulfan (LC(50) - 0.002 mg kg(-1)) and the carbamate insecticides aldicarb (LC(50) - 9.42 mg kg(-1)) and carbaryl (LC(50) - 14.81 mg kg(-1)) were found ecologically most dangerous because LC(50) values of these insecticides were lower than the respective recommended agricultural dose (RAD). Although E. fetida was found highly susceptible to the pyrethroid insecticide cypermethrin (LC(50) - 0.054 mg kg(-1)), the value was higher than its RAD. The organophosphate insecticides chlorpyrifos (LC(50) - 28.58 mg kg(-1)), and monocrotophos (LC(50) - 39.75 mg kg(-1)) were found less toxic and ecologically safe because the LC(50) values were much higher than their respective RAD.	1	pesticide
21561794	Interactions of human organic anion transporter 1 (hOAT1) with substances associated with forensic toxicology.	Renal excretion is an important elimination pathway for substances associated with forensic toxicology, such as medicines, agricultural chemicals, and industrial chemicals. This study aimed to elucidate the renal elimination pathway of substances using culture cells stably expressing the human organic anion transporter 1 (hOAT1) gene. Substances tested were diazepam, triazolam, haloperidol, amitriptyline, mianserin, bromovalerylurea, phenobarbital, acetaminophen, acetylsalicylic acid, lidocaine, aconitine, atropine, caffeine, nicotine, malathion, dichlorvos, fenitrothion, chlorpyrifosmethyl, paraquat, diquat, potassium cyanide, sodium arsenite, sodium azide, o-cresol, and probenecid (control, a representative inhibitor of hOAT1). Results demonstrated that diazepam, triazolam, amitriptyline, mianserin, malathion, fenitrothion, chlorpyrifosmethyl, and probenecid significantly inhibited representative substrates of hOAT1 and para-aminohippuric acid uptake by hOAT1. IC(50) values of the aforementioned substances were 133.3, 185.2, 354.1, 312.6, 114.2, 26.6, 191.5, and 7.9μM, respectively. Ki values were 83.5, 86.0, 573.9, 99.0, 134.0, 51.2, 324.6, and 9.1μM, respectively. In conclusion, the current results suggest that fenitrothion and chlorpyrifosmethyl are transported with pharmacokinetics indicative of hOAT1 involvement in the human kidney.	1	pesticide
21570940	Entomological and epidemiological attributes for malaria transmission and implementation of vector control in southern Iran.	Bashagard is an important malaria endemic area in south of Iran. An epidemiological and entomological survey was performed during 2002-2010. The aim of study was to determine malaria situation, species composition of anopheline mosquitoes and susceptibility status of main vectors to insecticides/larvicides. A total of 13,490 malaria cases were recorded, Plasmodium vivax (99.64%), P. falciparum (0.35%) and mix cases (0.01%). The highest and lowest Annual Parasite Incidence (API) were observed in 2007 (145.72/1000) and 2009 (6.29/1000), respectively. Anopheles culicifacies, An. dthali, An. stephensi, An. superpictus, An. fluviatilis, An. moghulensis, An. turkhudi and An. apoci were collected from the area. Two peak activities occur in April and October. The first five species were confirmed as malaria vectors in Iran. No indication of sporozoite in mosquitoes using molecular method was performed. Susceptibility tests using diagnostic dose of insecticides and larvicides showed only resistance of An. stephensi to DDT. Tolerance in An. stephensi to deltamethrin and bendiocarb is reported. The same phenomenon was observed in An. culicifacies to DDT, propoxur and deltamethrin, and in An. dthali to malathion and deltamethrin. Larvae of vectors were susceptible to all larvicides, except for An. stephensi that exhibited tolerance to fenthion. In conclusion it should be emphasized that malaria transmission is a complex process in Bashagard. This event is attributed to five proven vectors with different behaviors which are active in the area. Regarding tolerance of vectors to deltamethrin, resistance management is suggested by using new insecticide with novel mode of action.	1	pesticide
21620996	Induction of micronuclei and nuclear abnormalities in erythrocytes of mosquito fish (Gambusia affinis) following exposure to the pyrethroid insecticide lambda-cyhalothrin.	In the present study the induction of micronuclei (MN) and nuclear abnormalities (NA) in erythrocytes of mosquitofish (Gambusia affinis) (Baird & Girard 1853) was studied. Fish were exposed to three different concentrations of lambda-cyhalothrin (LCT) (1×10(-4)μg/l, 2×10(-4)μg/l, 4×10(-4)μg/l) for periods of 6, 12, 24, and 48h. NA (notched, lobed, blebbed nuclei), MN, bi-nucleated cells, and the ratio of polychromatic erythrocytes (PCEs) to normochromatic erythrocytes (NCEs) were evaluated to assess genotoxicity and cytotoxicity. LCT significantly induced MN and NA in erythrocytes of G. affinis. The PCE/NCE ratio was also decreased after 24- and 48-h treatments of 4×10(-4)μg/l LCT. The results show that LCT has genotoxic and cytotoxic potential on G. affinis.	1	pesticide
21621035	Feasibility of capillary liquid chromatography-microchip-atmospheric pressure photoionization-mass spectrometry for pesticide analysis in tomato.	A new and sensitive analytical method, using capillary liquid chromatography (capLC) with a microfabricated heated nebulizer chip for atmospheric pressure photoionization and tandem mass spectrometry (μAPPI-MS/MS), was developed for the analysis of selected carbamate pesticides in a tomato matrix. The performance of the instrumental method was evaluated, using seven pesticides, namely oxamyl, methomyl, aldicarb, carbofuran, pirimicarb, thiocarb, and ditalimfos. The limits of detection achieved with the capLC-μAPPI-MS/MS method in the positive ion mode were low, ranging from 0.25 ng mL(-1) for pirimicarb to 5 ng mL(-1) for oxamyl and methomyl, corresponding to 5 and 0.25 μg kg(-1) for tomato samples, respectively, which are clearly below the maximum residue limits for them in fruits and vegetables. The repeatability of the instrumental method ranged from 2.9 to 13.9% (RSD) at a low (0.05 μg mL(-1)) concentration level. An adequate linearity (r(2)=0.984-0.999) at a concentration range from 0.005 to 5.0 μg mL(-1) was observed for all pesticides. The results obtained show that the capLC-μAPPI-MS/MS method developed could be used for the analysis of selected pesticides from tomato.	1	pesticide
21645698	Multivariate curve resolution modeling of liquid chromatography-mass spectrometry data in a comparative study of the different endogenous metabolites behavior in two tomato cultivars treated with carbofuran pesticide.	A metabonomic study based on the application of multivariate curve resolution and alternating least squares (MCR-ALS) to three-way data sets obtained by liquid chromatography coupled to mass spectrometry detection (LC-MS) was carried out for Rambo and Raf tomato cultivars treated with carbofuran pesticide. Samples were picked up during a 21 days period after treatment and analyzed by LC-MS in scan mode, along with the corresponding blank samples. Then, MCR-ALS was applied to the three-way data sets using column wise augmented matrices, and the evolutionary profiles as a function of the time after treatment were estimated for the metabolites present in both cultivars, as well as their corresponding pure spectra estimations. A comparative study using those estimations showed that some of these metabolites followed different behavior for the different cultivars after treatment. Since all treated and untreated Rambo and Raf samples were picked up according to the same sampling protocol and in a similar state of maturation, any difference in the behavior between profiles can be interpreted as an effect due to the presence of pesticide and to the kind of cultivar. Based on this hypothesis, several PLS-DA approaches were tested to check if it would be possible to classify samples by using the metabolites MCR estimations. Results showed that PLS-DA models for classification of treated or non-treated (blank) samples were the best ones obtained (98.44% of correct classifications for the validation set), which supports the stress effects related to carbofuran treatment. In addition, excellent discrimination among the four groups could be attained (89.06% of correct classifications for the validation set).	1	pesticide
21665567	Additivity of pyrethroid actions on sodium influx in cerebrocortical neurons in primary culture.	BACKGROUND: Pyrethroid insecticides bind to voltage-gated sodium channels and modify their gating kinetics, thereby disrupting neuronal function. Although previous work has tested the additivity of pyrethroids in vivo, this has not been assessed directly at the primary molecular target using a functional measure. OBJECTIVES: We investigated the potency and efficacy of 11 structurally diverse food-use pyrethroids to evoke sodium (Na+) influx in neurons and tested the hypothesis of dose additivity for a mixture of these same 11 compounds. METHODS: We determined pyrethroid-induced increases in Na+ influx in primary cultures of cerebrocortical neurons using the Na+-sensitive dye sodium-binding benzofuran isophthalate (SBFI). Concentration-dependent responses for 11 pyrethroids were determined, and the response to dilutions of a mixture of all 11 compounds at an equimolar mixing ratio was assessed. Additivity was tested assuming a dose-additive model. RESULTS: Seven pyrethroids produced concentration-dependent, tetrodotoxin-sensitive Na+ influx. The rank order of potency was deltamethrin > S-bioallethrin > β-cyfluthrin > λ-cyhalothrin > esfenvalerate > tefluthrin > fenpropathrin. Cypermethrin and bifenthrin produced modest increases in Na+ influx, whereas permethrin and resmethrin were inactive. When all 11 pyrethroids were present at an equimolar mixing ratio, their actions on Na+ influx were consistent with a dose-additive model. CONCLUSIONS: These data provide in vitro relative potency and efficacy measurements for 7 pyrethroid compounds in intact mammalian neurons. Despite differences in individual compound potencies, we found the action of a mixture of all 11 pyrethroids to be additive when we used an appropriate statistical model. These results are consistent with a previous report of the additivity of pyrethroids in vivo.	1	pesticide
21676460	Concentrations of trace elements [corrected] and organochlorines in Mutton bird (Puffinus griseus).	The Sooty Shearwater (Puffinus griseus, commonly known as Mutton bird) is a migratory wild seabird, annually harvested for food by certain native groups in New Zealand and Australia and in many parts of the world. The concentrations of 22 elements and several organochlorine pesticides [2,2-bis(chlorophenyl)-1,1,1-trichloroethane (DDT), its derivatives dichlorodiphenyldichloroethene (DDE) and dichlorodiphenyldichloroethane (DDD), aldrin, chlordane, dicofol, lindane, and methoxychlor] in Mutton bird were determined over two consecutive years to evaluate its safety for human consumption. Twenty bird carcasses were purchased in each of 2007 and 2008 from a local source. No significant year effect (P>0.05) was found in the following nine trace elements: Al, As, Cd, Co, Cr, Cu, Ni, Pb and Se. The concentrations of Hg, Li and Na were higher (P<0.05) in 2008 samples compared to 2007. The toxic trace elements (mg/kg wet weight) in all the samples were below the maximum residual level (MRL). The concentration of Fe, Ca and Se in Mutton bird was higher than that in domestic land animal meats reported in literature. The residual organochlorine concentrations were all below the recommended MRL. Thus Mutton bird meat is high in essential nutrient elements and of low toxicological risk. Due to active use of agrochemical in New Zealand, a monitoring program for contaminants in Mutton birds is recommended.	1	pesticide
21689973	A simple and green analytical method for determination of glyphosate in commercial formulations and water by diffuse reflectance spectroscopy.	This article describes a simple, inexpensive, and environmentally friendly method for the monitoring of glyphosate using diffuse reflectance spectroscopy. The proposed method is based on reflectance measurements of the colored compound produced from the spot test reaction between glyphosate and p-dimethylaminocinnamaldehyde (p-DAC) in acid medium, using a filter paper as solid support. Experimental designs were used to optimize the analytical conditions. All reflectance measurements were carried out at 495 nm. Under optimal conditions, the glyphosate calibration graphs obtained by plotting the optical density of the reflectance signal (AR) against the concentration were linear in the range 50-500 μg mL(-1), with a correlation coefficient of 0.9987. The limit of detection (LOD) for glyphosate was 7.28 μg mL(-1). The technique was successfully applied to the direct determination of glyphosate in commercial formulations, as well as in water samples (river water, pure water and mineral drinking water) after a previous clean-up or pre-concentration step. Recoveries were in the ranges 93.2-102.6% and 91.3-102.9% for the commercial formulations and water samples, respectively.	1	pesticide
21692644	Baseline sensitivity of natural population and resistance of mutants in Phytophthora capsici to zoxamide.	Laboratory experiments were conducted to determine the baseline sensitivity of Phytophthora capsici and its risk for developing resistance to zoxamide. In total, 158 P. capsici isolates were collected from China. All 158 isolates were sensitive to zoxamide, with effective concentrations for 50% inhibition of mycelial growth of 0.023 to 0.383 μg/ml and a mean of 0.114 μg/ml, which showed a skewed unimodal distribution. Zoxamide-resistant mutants of P. capsici were obtained by either treating mycelial culture and zoospores with ultraviolet irradiation or adapting a culture on zoxamide-amended plates. The frequency of resistance selection averaged 1.8 × 10(-7). Resistant isolates were also derived by selfing or crossing two sexually compatible isolates, resulting in a mean selection frequency of 0.47. The resistance factor (RF) for zoxamide was 25 to 100 in P. capsici mutants. Through 10 culture transfers, the mutants maintained high levels of RF (between 14 and 134) and had almost equal fitness as their wild-type parents in mycelial growth, sporulation, and virulence. There was no cross resistance between zoxamide and either flumorph, metalaxyl, azoxystrobin, or etridiazole. Based on the results above, P. capsici can develop resistance to zoxamide, and the risk is predicted to be moderate in nature.	1	pesticide
21696801	Poor efficacy of herbicides in biochar-amended soils as affected by their chemistry and mode of action.	We evaluated wheat straw biochar produced at 450°C for its ability to influence bioavailability and persistence of two commonly used herbicides (atrazine and trifluralin) with different modes of action (photosynthesis versus root tip mitosis inhibitors) in two contrasting soils. The biochar was added to soils at 0%, 0.5% and 1.0% (w/w) and the herbicides were applied to those soil-biochar mixes at nil, half, full, two times, and four times, the recommended dosage (H(4)). Annual ryegrass (Lolium rigidum) was grown in biochar amended soils for 1 month. Biochar had a positive impact on ryegrass survival rate and above-ground biomass at most of the application rates, and particularly at H(4). Within any given biochar treatment, increasing herbicide application decreased the survival rate and fresh weight of above-ground biomass. Biomass production across the biochar treatment gradient significantly differed (p<0.01) and was more pronounced in the case of atrazine than trifluralin. For example, the dose-response analysis showed that in the presence of 1% biochar in soil, the value of GR(50) (i.e. the dose required to reduce weed biomass by 50%) for atrazine increased by 3.5 times, whereas it increased only by a factor of 1.6 in the case of trifluralin. The combination of the chemical properties and the mode of action governed the extent of biochar-induced reduction in bioavailability of herbicides. The greater biomass of ryegrass in the soil containing the highest biochar (despite having the highest herbicide residues) demonstrates decreased bioavailability of the chemicals caused by the wheat straw biochar. This work clearly demonstrates decreased efficacy of herbicides in biochar amended soils. The role played by herbicide chemistry and mode of action will have major implications in choosing the appropriate application rates for biochar amended soils.	1	pesticide
21704758	Development of a gas chromatography-mass spectrometry method for the determination of pesticides in gaseous and particulate phases in the atmosphere.	A reliable multi-residue method for determining gaseous and particulate phase pesticides in atmospheric samples has been developed. This method, based on full scan gas chromatography-mass spectrometry (GC-MS), allowed the proper determination of sixteen relevant pesticides, in a wide range of concentrations and without the influence of interferences. The pesticides were benfluralin, bitertanol, buprofezin, chlorfenvinphos, chlorpyrifos, chlorpyrifos-methyl, ethalfluralin, fenthion, lindane, malathion, methidathion, propachlor, propanil, pyriproxifen, tebuconazol and trifluralin. Comparisons of two types of sampling filters (quartz and glass fibre) and four types of solid-phase cartridges (XAD-2, XAD-4, Florisil and Orbo-49P) showed that the most suitable supports were glass fibre filter for particulate pesticides and XAD-2 and XAD-4 cartridges for gaseous pesticides (>95% recovery). Evaluations of elution solvents for ultrasonic-assisted extraction demonstrated that isooctane is better than ethylacetate, dichloromethane, methanol or a mixture of acetone:hexane (1:1). Recovery assays and the standard addition method were performed to validate the proposed methodology. Moreover, large simulator chamber experiments allowed the best study of the gas-particle partitioning of pesticides for testing the sampling efficiency for the validation of an analytical multiresidue method for pesticides in air. Satisfactory analytical parameters were obtained, with a repeatability of 5±1%, a reproducibility of 13±3% and detection limits of 0.05-0.18 pg m(-3) for the particulate phase and 26-88 pg m(-3) for the gaseous phase. Finally, the methodology was successfully applied to rural and agricultural samples in the Mediterranean area.	1	pesticide
21715010	Dietary exposure to persistent organochlorine pesticides in 2007 Chinese total diet study.	"Dietary exposure to persistent organochlorine pesticides (OCPs) was assessed for Chinese populations, using the total diet study (TDS) approach in 2007. Multistage random cluster sampling method was used in this study. 108 composite samples, representative of foods ""as consumed"" by the Chinese were analyzed for residues of OCPs by a multi-residue method. The result showed that hexachlorobenzene (HCB), dichloro-diphenyl-trichloroethane (DDT), chlordane compounds (CHLs), hexachlorocyclohexane (HCH) and heptachlor could be detected in, respectively 84%, 39%, 37%, 13% and 5% of all samples. Concentrations of DDT in all samples ranged from undetectable levels to 72.2 μg/kg. Others were minor components in the OCPs profile. The residual levels of OCPs were significantly below the Extraneous Maximum Residue Limits (EMRLs). Based on the 2000 nationwide food consumption survey, the average dietary exposure of the Chinese to DDT, HCH, HCB, CHLs, and heptachlor was estimated to be 0.016, 0.002, 0.009, 0.006, and 0.001 μg/kg body weight per day respectively, showing a significant decrease trend compared with the past. The major food groups contributing to dietary OCPs were aquatic foods, meats, and cereals. The average and high end estimated daily intakes of different OCPs for the Chinese were both lower than the tolerable daily intake (TDI) suggested by authorities indicating low health risk of OCPs dietary exposure among Chinese adults at present. However, the risk of carcinogenicity of the OCPs should be concerned with if the carcinogenicity effects from the exposures to these OCPs were considered."	1	pesticide
