mid	title	abstract
39979395	Label free quantitative proteomic analysis reveals the physiological and biochemical responses of Arabidopsis thaliana to cinnamon essential oil.	The increasing use of synthetic chemical herbicides has resulted in environmental, human and animal health issues. This has also led to the development of herbicide resistance in weed populations. The use of essential oils (EOs) can contribute to the development of effective, eco-friendly and nature-based alternatives to these chemical products due to their phytotoxicity and multisite action. Our study aimed to evaluate the proteomic response of Arabidopsis thaliana (A. thaliana) leaves to the application of a cinnamon essential oil (CEO) emulsion. The results showed that the application of CEO emulsion at a concentration of 6% severely impacted the proteomic profile of A. thaliana, especially for membrane proteins and those involved in the photosynthesis process. Interestingly, 40 proteins were identified and listed as the most differentially accumulated proteins in the leaves of A. thaliana. CEO decreased the expression of all the proteins associated with catabolism and anabolism processes while simultaneously increasing the expression levels of proteins involved in the response to oxidative stress. Overall, these findings allowed us to obtain a global view of the proteome response to CEO, opening promising perspectives for the development of natural herbicides, especially given the low probability of developing resistant weed populations.
39979376	Understanding key population drivers of the spotted wing Drosophila in cultivated and natural areas in the Andes.	The spotted-wing drosophila (SWD), Drosophila suzukii (Matsumara) (Diptera: Drosophilidae), is a serious global pest. Understanding the drivers for its success is fundamental to develop sustainable management tools. Here we aim to gain further understanding of environmental influences, seasonal patterns, and landscape complexity that could promote population growth and dynamics of SWD in the Andean region. To achieve this, traps baited with apple cider vinegar were placed in the Andean region of Patagonia, where soft-skinned fruit farming is a key activity and SWD is well established. Traps were deployed in four transects, covering cultivated areas and non-crop habitats. Trap inspections were conducted twice per month during two years, with all SWD counted and sexed. Bycatch was also recorded. We observed SWD high abundances in summer and autumn across most environments, and sustained populations in the peripheral forest and wild blackberries year-round. Farms near forests experienced higher SWD populations in summer compared to those farther away. Successful management of this global pest should consider neighboring areas to farms as part of the deployed tactics. Incorporating this knowledge to future management strategies and predictive models for SWD could help reduce this pest´s damage, while minimizing the use of pesticides.
39979304	Evaluation of basil essential oils for antifungal and anti-aflatoxigenic activity against Aspergillus flavus.	Essential oils of basil herbs such as nyazbo or sweet basil (Ocimum basilicum), holy basil or tulsi (O. tenuiflorum), and African or clove basil (O. gratissimum) have traditionally been used for their therapeutic potential. These medicinal herbs are being cultivated and consumed globally, and the increasing demand for antimicrobial and antifungal natural products has led to the assessment of the potential of essential oils of medicinal plants to inhibit mycelial growth rather than synthetic fungicides. Thus, the present study explored natural alternatives to inhibit mycelial growth (Aspergilus flavus) and aflatoxin production. Linalool (25.40%), methyl chavicol (37.63%), and eugenol (39.52%) were identified as chief compounds in the EOs of O. basilicum, O. tenuiflorum, and O. gratissimum respectively. Ocimum tenuiflorum EO demonstrated the highest inhibitory activity at 0.75 µL mL<sup>- 1</sup> against Aspergillus flavus and totally inhibited the synthesis of aflatoxin B<sub>1</sub> (AFB<sub>1</sub>). The AFB<sub>2</sub> production was completely inhibited at 0.25 µL mL<sup>- 1</sup> by O. tenuiflorum EO, while O. basilicum and O. gratissimum EOs showed inhibition against AFB<sub>2</sub> at 0.50 µL mL<sup>- 1</sup>, and 1.0 µL mL<sup>- 1</sup>, respectively. The present study suggests that EOs of basil herbs could be a potential natural alternative of synthetic fungicides to inhibit the fungal growth and aflatoxin production.
39978914	Chitosan-based Pickering double emulsion microcapsules improve the UV stability and the persistence of Bacillus thuringiensis on mosquito control.	Bacillus thuringiensis (Bt) is affected by ultraviolet radiation and bacterial sedimentation in pest control applications, leading to low pesticide utilization and a short duration of control. To improve Bt stability in these applications and prolong the duration of biological control, Bt LLP29 was first encapsulated using double emulsion technology, resulting in the formation of W<sub>1</sub>/O/W<sub>2</sub> double emulsion microcapsules with sodium lignosulfonate and chitosan as wall materials. The morphological structure and functionality of microcapsules were then systematically investigated. Notably, the survival rates of Bt bacteria and spores in the microcapsules were maintained at 22.98 % and 8.18 % after 96 h of UV irradiation, and the retention rate of insecticidal protein was increased by 41.42 % after 72 h, with high mosquito-killing activity maintained. Furthermore, the Bt microcapsules exhibited excellent suspension properties and sustained release capabilities, which enhanced the retention of Bt active ingredients in the environment of young mosquitoes and extended the duration of pest control. These studies pioneered the application of double emulsion technology and microcapsules to the encapsulation of Bt based on the functional properties of chitosan. This will pave the way for the development of multifunctional Bt preparations in agricultural applications and pest control.
39978910	siRNA self-assembled carboxymethyl chitosan and pymetrozine nucleic pesticides for enhanced control of Sogatella furcifera: Bidirectional transduction and detoxification inhibition.	Sogatella furcifera (Horváth) is a significant migratory pest in southeast Asia and northern Australia, exhibiting a notable resistance to the conventional insecticides, and RNAi pesticide is a promising approach for managing resistance. However, the poor stability and difficulty in delivery hinders its wide application. Here, we present a self-assembled siRNAs, carboxymethyl chitosan (CMCS) and pymetrozine complex (abbreviated as PM-CMCS/siRNAs micro-complex) to facilitate the control of S. furcifera in rice. When the transcription factors USP and KrH1 were interfered with dsUSP or dsKr-H1, a mortality of 84.4 % ~ 88.9 % was observed at a concentration of 150 μg/mL of pymetrozine, indicating a potential strategy for managing pymetrozine resistance. With the envelope of CMCS, the micro-complex effectively enhances the siRNA stability >96 h, downregulates the expression of USP, KrH1, and CYP6FJ3, leading to a mortality of 100 % at 100 μg/mL pymetrozine. Moreover, the time-dependent disintegration of micro-complex induces the release of lesser PM-CMCS/siRNAs, allowing that more fluorescently labeled complexes were enriched in the phloem of rice via the apoplastic pathway. The integration of PM-CMCS/siRNAs enable precise enrichment in phloem and effective management of pest resistance by silencing their detoxification genes, and promises an environmental-friendly strategy for controlling devastating pest.
39978890	Mechanochemical conversion of chitin to high-bioactivity oligomers of N-acetyl-D-glucosamine.	Organonitrogen chemicals are crucial in pharmaceutical production and material synthesis. However, the current overreliance on the energy-intensive and highly polluting Haber-Bosch synthesis process necessitates an urgent need to explore more sustainable and environmentally friendly methods for producing these chemicals. Herein, we report an effective method for the selective conversion of chitin into its oligomers in deionized water. A systematic investigation was conducted on the pretreatment of chitin using various physical methods, such as microwave, ultrasonic, and ball milling while keeping the power consumption constant. A series of techniques were used to investigate the molecular structure, surface morphology, and depolymerization degree of the pretreated chitin. Results demonstrate that ball milling is the most effective pretreatment method which achieves a significant reduction in the crystallinity and viscosity average molar mass of chitin. These changes are advantageous for the subsequent chitin selective depolymerization reactions. Ball milling chitin with solid acid Fe<sub>3</sub>O<sub>4</sub>@C-SO<sub>3</sub>H could improve the physical contact between chitin and the catalyst, leading to a substantial advancement in the subsequent selective depolymerization of chitin to its oligomers. 37.9 % yield of N-acetyl-D-glucosamine and chitin oligosaccharides with polymerization of 2-4 could be obtained from ball-milled chitin when they were depolymerized in deionized water at a low temperature of 140 °C, and the yield of desired products is 23 times greater than that obtained from untreated chitin. The products obtained exhibited notable antioxidant and antifungal activities and could be directly used as biological pesticides. This strategy enables the efficient production of high-value organonitrogen chemicals from inexpensive bioresources in an environmentally friendly way.
39978807	Exploring Insecticidal Molecules with Random Forest: Toward High Insecticidal Activity and Low Bee Toxicity.	Insecticidal molecules with high activity are crucial for global pesticide reduction and food security. However, their usage is limited by their concomitant high toxicity to bees. Balancing insecticidal activity and bee toxicity remains a critical challenge in the exploitation of new insecticidal molecules. In this study, we propose a novel strategy for exploiting molecules that are both highly effective against pests and minimally harmful to bees. A series of molecules were synthesized and tested to train a machine learning (ML) model for predicting insecticidal activity against pests. Meanwhile, another ML model was trained by using publicly available data to predict bee toxicity. The models demonstrated good performance, with mean AUC values of 0.88 ± 0.05 for insecticidal activity and 0.91 ± 0.01 for bee toxicity. By integrating these two models, we successfully predicted and experimentally validated a molecule that exhibited a high insecticidal activity and low bee toxicity. This dual-ML-model approach offers a promising pathway for the development of insecticidal molecules that are both effective and environmentally safe, thereby contributing to sustainable agricultures.
39978754	Identification and detection of known and new viruses in larvae of laboratory-reared fall armyworm, Spodoptera frugiperda.	The fall armyworm (FAW), Spodoptera frugiperda, is a significant pest that causes economic losses worldwide. Many companies and research centers rear FAW to produce their microbiological-based products, such as viruses that target FAW. Nevertheless, colonies are vulnerable to collapsing, mainly due to uncontrolled and unexpected viral infections. In this work, dead FAWs exhibiting signs of viral infection were collected from unsuccessful attempts to propagate a baculovirus at a baculovirus production facility in Brazil. Total RNA was extracted and used to construct a cDNA library that was sequenced. The results showed the presence of five viruses, including three RNA viruses (alphanodavirus, rhabdovirus, and iflavirus) and two DNA viruses (densovirus and alphabaculovirus). To confirm the presence of the identified viruses in laboratory-reared FAWs, ten individual larvae from four accredited laboratories in Brazil were analyzed by RT-PCR with specific primers for each virus identified by sequencing, except the alphabaculovirus. Alphanodavirus and rhabdovirus were not detected in any of the four tested colonies, whereas the iflavirus was detected in two laboratories. A putative new densovirus was found in all samples. Accurate identification and timely detection of viruses that could disrupt the health of laboratory-reared insect colonies are crucial to ensure the production of high-quality biological products.
39978743	Environmental exposure to pesticides is associated with oxidative stress, oxidative DNA damage, and elevated interleukin-8 in a child population.	Pesticide exposure can cause various adverse effects in humans, with children being particularly susceptible. Such exposure leads to neurological, immunological, respiratory, and genetic damage, primarily by generating reactive oxygen species (ROS). The increase in ROS induces lipid peroxidation (LPO) and the formation of hydroxyl radicals, which generate DNA adducts. This study involved children aged 6-12 from three communities: two in an agricultural region (communities A and B) and one reference population (community C). The objective was to evaluate lipid peroxidation through malondialdehyde (MDA) levels, the content of 8-hydroxy-2'-deoxyguanosine (8-OHdG) adducts, and the concentrations of the cytokines IL-6, IL-8, IL-10, and TNF-α in children environmentally exposed to pesticides. Anthropometric measurements were taken from the study population. Dialkylphosphates (DAP) in urine were determined by gas chromatography and mass spectrometry. Plasma concentrations of MDA and pro-inflammatory cytokines (IL-6, IL-8, TNF-α) and the anti-inflammatory cytokine (IL-10) were quantified using biochemical assays and urinary concentrations of 8-OHdG. The findings showed that DAP, MDA, and 8-OHdG concentrations in communities A and B increased significantly compared with community C. Additionally, IL-8 exhibited a significant increase in community A compared to community C, while no significant differences were observed for IL-6, IL-10, and TNF-α. Higher pesticide exposure is linked to oxidative stress, DNA damage and inflammation, key indicators of chronic diseases. In conclusion, this study provides evidence linking environmental pesticide exposure in agricultural communities to increased oxidative stress and inflammatory responses in children.
39978620	Housing characteristics, dietary patterns, and sociodemographic characteristics as predictors of persistent organic pollutant exposure among African American pregnant women in Atlanta.	Prenatal exposure to persistent organic pollutants (POPs) has been linked to adverse pregnancy outcomes. Existing disparities in exposure across populations highlight the need for identifying modifiable risk factors. Here, we investigated the determinants of serum levels of polybrominated diphenyl ethers (PBDEs) and organochlorine pesticides (OCPs) in pregnant African American women (N = 54).
39978517	Sodium-lignosulfonate-conjugated metal-organic frameworks as dual-stimulus-responsive carriers for improved pesticide targeting.	The use of intelligent pesticides that respond to environmental stimuli is a promising strategy for achieving sustainable pest control while mitigating pesticide-related environmental pollution. This study reports the design of a pH and laccase dual-stimulus-responsive pesticide-slow-release composite (IMI@UiO-66@SL). The composite utilises an imidacloprid (IMI)-encapsulated metal-organic framework (MOF; UiO-66) as a nano-carrier and sodium lignosulfonate (SL) as a capping agent. Results show that IMI@UiO-66@SL exhibits excellent IMI release properties in acidic and laccase-rich environments, which closely mimic the physiological and behavioural conditions of termites. Furthermore, compared to the original IMI formulation, IMI@UiO-66@SL exhibits enhanced and prolonged insecticidal activity. Briefly, this study reports a promising approach for the sustainable management of termite colonies.
39978232	Serum concentrations of persistent endocrine-disrupting chemicals in U.S. military personnel: A comparison by race/ethnicity and sex.	We evaluated patterns of serum concentrations of endocrine disrupting chemicals (EDCs), namely polychlorinated biphenyls (PCBs), organochlorine pesticides (OCPs), and polybrominated diphenyl ethers (PBDEs), in a U.S. military sample by race/ethnicity (R/E) and sex.
39978196	The combination of microplastics and glyphosate affects the microbiome of soil inhabitant Enchytraeus crypticus.	Microplastics and pesticides are emerging contaminants that threaten soil ecosystems, yet their combined effects on soil health and soil fauna remain poorly understood. In this study, we constructed a microcosm to assess the individual and combined effects of microplastics and glyphosate on soil physicochemical properties, microbial communities, and the gut microbiome of soil invertebrates (Enchytraeus crypticus). Biodegradable polylactic acid (PLA) and conventional polyethylene terephthalate (PET) were introduced at environmentally relevant concentrations. Our results revealed that PLA had a stronger disruptive effect on soil microbial communities than PET, altering microbial diversity and functional composition. Glyphosate, in contrast, primarily influenced the gut microbiome of E. crypticus, reducing microbial diversity and inducing oxidative stress. Combined exposure to microplastics and glyphosate significantly intensified oxidative stress but did not amplify microbial dysbiosis beyond the effects of microplastics alone. Compare to PET, PLA combined with glyphosate had the most pronounced effects on both soil and gut microbiomes, suggesting that biodegradable microplastics may pose greater ecological risks than conventional microplastics when used alongside pesticides. These findings underscore the need for a reassessment of biodegradable plastic use in agriculture and highlight the complex interactions between microplastics and pesticides in shaping soil ecosystem health.
39978182	Laccase immobilized on magnetic nanoparticles for the degradation of imidacloprid: Based on multi-spectroscopy and molecular docking.	As a typical class of environmental endocrine disruptors, imidacloprid (IMI) poses a potential threat to the sustainable survival and reproduction of living beings and human beings. Consequently, it is crucial to establish an efficient degradation method to remove imidacloprid from the environment. The present study aimed to investigate the immobilized laccase for the detoxification of imidacloprid via multi-spectroscopy and molecular docking. Herein, laccase was immobilized on magnetic nanoparticles (NiFe<sub>2</sub>O<sub>4</sub> NPs) using a novel immobilization technique based on glutaraldehyde cross-linking polymerization. A single factor experiment approach was used to optimize the immobilization conditions, which included temperature, pH, enzyme concentration, and reaction time. Notably, the optimal condition was determined as 50℃, pH 4, laccase concentration of 1.0 mg/mL and 1.5 h. Based on the immobilization conditions, the degradation efficiency of immobilized laccase was 41.92 % after 24 h. Following eight degradations, the immobilized laccase's relative activity stayed at 34.09 % of its initial activity, demonstrating exceptional operational stability and reusability. Moreover, the binding free energy between imidacloprid and laccase was calculated on the basis of molecular docking, as -7.2 kcal/mol. This study provides experimental techniques and theoretical references for the biological digestion of hazardous pesticide residues in the environment. In addition, this study improved the shortcomings of free laccase, provided an environmentally friendly and efficient method for the degradation of imidacloprid.
39978150	Exploring the larvicidal and pupicidal activities of new functionalized pyridines against Culex pipiens L. referring to molecular docking and SAR studies.	Pesticides are intensively employed to manage pests, but they pose a great challenge, developing pesticide resistance. So, searching for novel chemical structures is crucial to overcoming insecticide resistance. Herein, a new functionalized pyridine derivative 4 was effectively constructed in a one-step reaction through reacting four components, including piperonal, ethyl cyanoacetate, 2-acetylthiophene, and ammonium acetate, under ultrasonic conditions. Treatment of the derivative 5 with hydrazine hydrate in ethanol afforded the acetohydrazide derivative 8 that was utilized as a key precursor for the synthesis of Schiff<sup>'</sup>s bases and other nicotinonitriles. Moreover, new acetohydrazone derivatives (19-21) were furnished by the reaction of 8 with isatin, n-vinylpyrrolididone, and galactose, respectively. The data obtained from the spectral measurements was the basis for elucidating the structures of the new derivatives. The larvicidal and pupicidal potencies of the synthesized thienyl pyridine derivatives were assessed against Culex pipiens L., and most exhibited moderate to good activity. The larvae were more susceptible to 17, 19, 6 and 13 with LC<sub>50</sub> of 1.57, 1.91, 2.36 and 2.90 ppm, respectively, while pupae were less susceptible with LC<sub>50</sub> of 4.17, 5.03, 6.16 and 7.45 ppm, respectively. The various functional groups connected to the pyridine ring led to variations in the toxicity of synthesized compounds, which were clarified through the SAR study. At the same time, a molecular docking study was performed to demonstrate the compound's mode of action and the effect of inserted moieties on binding with the nicotinic acetylcholine receptors (nAChRs). Collectively, the results imply that the thienyl pyridine derivatives could be used as mosquitocidal agents against C. pipiens larvae and pupae.
39978143	Thermal physiology of dung beetles exposed to ivermectin, a veterinary drug.	Global changes, including increasing temperatures and pesticide contamination threaten insect survival and reproduction by altering metabolism and stress responses. Of particular importance are insects that provide ecosystem services and are threatened by multiple stressors, such as dung beetles, which bury dung in forests and cattle pastures. This study investigated how elevated temperature and ivermectin, a common antiparasitic medication used in cattle that is excreted in dung, affect the thermal physiology of Euoniticellus intermedius dung beetles under controlled laboratory conditions. Our study evaluated, under laboratory conditions, the effect of the combination of high temperature and ivermectin, on heat tolerance, metabolic rate, and survival of female dung beetles E. intermedius. We found that ivermectin reduced survival at 29 °C but not at 33 °C, potentially due to heat-induced hormetic effects, which activate defense systems, protecting organisms from the effects of a second stressor, in this case, ivermectin. Ivermectin and high temperature increased metabolic rate, which could have potential negative effects on oxidative stress and longevity. Finally, critical thermal maximum was not affected by ivermectin or temperature. By impacting physiological traits and individual survival, high temperatures and pesticides may disrupt population dynamics and ecosystem services provided by dung beetles.
39978133	Photodegradation of Diquat in water under UV irradiation: Identification of transformation products and elucidation of photodegradation pathway.	In aquatic settings, photodegradation is a significant non-biodegradation method of pesticide degradation. In this investigation, the photodegradation of the herbicide Diquat in aqueous solution was examined under distinct conditions and concentrations. The initial concentration of Diquat and the pH value of the water environment significantly affected the half-life of photodegradation of Diquat, and the opposite was true for different types of water. The photodegradation transformation products (PTPs) formed by the photodegradation of Diquat in an aqueous solution under UV-Vis irradiation were separated and identified using ultra-high-performance liquid chromatography coupled with time-of-fight mass spectrometry (UPLC-QTOF-MS). Based on mass spectral information, four main transition products were identified. Calculations of constituent composition, a comparison of structural analogs, and extant literature all contributed to the structure's determination. The main pathways of photodegradation were found to be oxidation, pyridine ring-opening, cleavage of [C-C] on the piperazine ring, Demethylation reaction and Hydroxylation. These results serve as a foundation for further environmental risk assessment and help explain how Diquat behaves in aquatic environments.
39978108	Natural pyrrolo[1,2-a]quinazolinone derivatives: Design, synthesis, characterization, and bio-evaluation as novel antiviral agents.	As viral infectious diseases increasingly threaten global health, antiviral drug research has become a focus in the medicinal chemistry. Enterovirus has always been an important virus causing infections disease with a high incidence in summer and autumn, such as Enterovirus 71 (EV71) and Coxsackievirus B3 (CVB<sub>3</sub>). Currently, no specific antiviral drugs are available for EV71 and CVB<sub>3</sub>. So, we designed and synthesized a novel series of quinazolinone derivatives based on the natural pyrrolo[1,2-a]quinazolinone scaffold, which were fully characterized and identified as potential anti-enterovirus agents. Among them, compound B9 exhibited potent anti-CVB<sub>3</sub> activity with an EC<sub>50</sub> value of 17.4 ± 3.62 μM, and compound B5 exhibited potent anti-EV71 activity with an EC<sub>50</sub> value of 14.8 ± 2.18 μM as confirmed by determining the cytopathic effects, progeny virus titers, viral nucleic acid and protein levels. The potential antiviral mechanisms of compound B5 were also explored. The compound B5 exhibited a powerful therapeutic effect primarily by blocking the post-attachment stage of viral infection. Further experiments demonstrated that compound B5 didn't inhibit the activities of the EV71 2Apro and 3Dpol. Modelling of the molecular binding of the 3Cpro-compound complex revealed that the compound B5 could insert into the substrate-binding pocket of EV71 3Cpro, blocking substrate recognition and possibly inhibiting EV71 3Cpro activity. These researches may provide evidence for the development of these novel pyrrolo[1,2-a]quinazolinone derivatives derived from natural products as potential antiviral agents.
39978106	Effects of tefluthrin exposure on early life stages in zebrafish: Insights into cardiac and skeletal development, oxidative stress and apoptosis.	Tefluthrin, a pyrethroid insecticide commonly used in soil, has raised concerns due to its widespread use and residual presence in aquatic environments. Nevertheless, studies on the toxicological mechanisms of tefluthrin at relevant concentrations during the early life stages of aquatic species remain limited. In this study, we assessed the developmental effects of tefluthrin exposure at concentrations of 1, 10, and 100 μg/L over 8 days on zebrafish embryos/larvae. Exposure to 100 μg/L of tefluthrin significantly reduced hatchability and survival rates, leading to cardiac edema and skeletal deformities. Alizarin Red and Alcian Blue staining showed reduced skeletal mineralization and disrupted craniofacial morphology. Importantly, tefluthrin exposure resulted in the dysregulation of important genes involved in heart and skeletal development, including nppa, vmhc, sox9b, gata4, runx2a, shha, sp7, and bmp2b. Mechanistically, tefluthrin exposure increased reactive oxygen species (ROS), decreased antioxidant enzyme activities (SOD, CAT), and elevated malondialdehyde (MDA). Furthermore, exposure to tefluthrin caused significant cell apoptosis in larvae, accompanied by dysregulation in the transcriptional expression of apoptotic genes (bcl2, bax, p53, and caspase-3). Treatment with the antioxidant astaxanthin alleviated tefluthrin-induced oxidative stress and provided protection against heart and skeletal toxicity. In conclusion, this study demonstrated that tefluthrin's developmental toxicity affected heart and skeletal development, with mechanisms involving changes in gene expression, oxidative stress, and apoptosis, providing valuable insights for assessing environmental and food contamination risks.
39978101	Exposure to an environmentally relevant concentration of chlorpyrifos induces transcriptional changes and neurotoxicity in Poecilia gillii without clear behavioral effects.	Overusing chlorpyrifos (CPF) in tropical countries such as Costa Rica poses a potential risk to freshwater ecosystems. This study investigated the effects of transient exposure to an environmentally relevant CPF concentration on the native fish species Poecilia gillii, employing a comprehensive approach that evaluated multiple levels of biological organization. Using RT-qPCR, we quantified transcript changes in genes involved in various biological processes, including inflammation and apoptosis; annexin A1 (anxa1b), cytokine regulation; cytokine-inducible SH2-containing protein (cish), redox reactions; NADH oxidoreductase subunit A2 (ndufa2), protein translocation; Sec61 gamma subunit (sec61g), and biotransformation; glutathione S-transferase rho (gstr). Additionally, we measured biochemical biomarkers such as phase I; 7-ethoxyresorufin-O-deethylase (EROD) and phase II; glutathione S-transferase (GST) biotransformation enzymes, oxidative stress markers; catalase (CAT) and lipid peroxidation (LPO), and conducted behavioral tests to assess swimming fitness and antipredator reactions. Neurotoxicity was assessed by measuring brain and muscle tissue cholinesterase (ChE) activity. Following 48 h of exposure to 5.5 µg/L CPF, we observed significant downregulation of the sec61g and gstr genes, decreased CAT activity, and neurotoxic effects, as indicated by reduced ChE activity in muscle. Although no significant behavioral changes were detected, our results suggest that short-term exposure to environmentally relevant CPF concentrations can disrupt gene expression, compromising biotransformation and protein synthesis in P. gillii juveniles. Moreover, the observed neurotoxicity, which is consistent with the mechanism of action of CPF, may lead to subtle behavioral changes. This study provides evidence of the sublethal effects of CPF on nontarget organisms, highlighting the importance of considering gene expression changes when assessing CPF toxicity.
39978000	Hierarchical structure of pyramid Si-ZnO NRs as reliable SALDI-MS platform for trace detection of pesticide.	Assessing agrochemical residues is crucial for food safety and consumer health. Surface-assisted laser desorption/ionization mass spectrometry (SALDI-MS) has been proven to be efficient for pesticide detection, however its uneven substrate surface distribution limits its practical applicability. Improving detection sensitivity while maintaining detection repeatability is still challenging. In this study, a 3-D heterostructure integrated pyramid silicon and zinc oxide nanorods (pyramid Si-ZnO NRs) was proposed as a SALDI-MS substrate to enhance detection sensitivity and repeatability. The pyramid Si-ZnO NRs improve light trapping and hole-electron separation efficiency, significantly boosting SALDI-MS sensitivity. The limit of detections (LODs) for thiabendazole, imidacloprid, and berberine in beverages are respectively as low as 0.45 nM, 0.17 nM and 81 pM. The superhydrophobic substrate suppresses the "sweet spot" effect, improving repeatability with relative standard deviations (RSDs) under 10 %. This platform is a sensitive, reliable tool for detecting pesticide residues, with potential applications in food safety.
39977995	A three-in-one strategy of molecularly imprinted polymers-based electrochemical SERS for sensitive detection of acetamiprid in vegetables.	Selectively trapping analytes in complex matrices to hotspots and performing sensitive detection is an extremely important topic in surface-enhanced Raman spectroscopy (SERS) detection. Herein, a molecularly imprinted polymers-based electrochemical SERS (MIP-EC-SERS) sensor was proposed for detecting acetamiprid (AAP) residue. A polydopamine layer rich in imprinted cavities was fabricated on the surface of AuNPs/ITO, using an electropolymerization process, yielding a SERS substrate modified with MIP (MIP/AuNPs/ITO). Selective capture of AAP by imprinted cavities provided the initial signal enhancement. Subsequently, applying a potential of +0.3 V promoted interactions between AAP and SERS interface, further amplifying the SERS signals. The MIP-EC-SERS sensor achieved a limit of detection down to 3.2 nM and exhibited 13.6 times higher sensitivity than that without applied potential (43.5 nM). Importantly, the practical applicability of the sensor was confirmed by accurately testing AAP in vegetable samples, demonstrating promising application potential for food safety monitoring.
39977894	Application of Simazine, Atrazine, and Lindane Pesticides Are Associated with Incident Parkinson's Disease Risk in the Rocky Mountain Region (S2.002).	To investigate the role of pesticide exposure on PD risk.
39977530	Resistance Risk and Novel Resistance-Related Point Mutations in Target Protein Cyt <i>b</i> of Florylpicoxamid in <i>Colletotrichum truncatum</i>.	Anthracnose, caused by <i>Colletotrichum truncatum</i>, is an economically important disease in soybean plants. Florylpicoxamid, a novel quinone inside inhibitor (QiI) fungicide, exhibits broad spectrum activity against pathogenic ascomycete fungi. However, little is known about the development of resistance risk to florylpicoxamid and the underlying mechanisms in <i>C. truncatum</i>. In the current study, the sensitivities of <i>C. truncatum</i> isolates to florylpicoxamid were characterized, with an average EC<sub>50</sub> value of 0.1540 ± 0.1642 μg/mL. Eleven florylpicoxamid-resistant mutants were obtained, which exhibited fitness comparable to that of the parental isolates. Florylpicoxamid treatment had a lesser impact on ATP production and the activity of the cytochrome <i>bc1</i> complex in the mutants compared to the parental isolates. Overall, <i>C. truncatum</i> has a medium resistance risk to florylpicoxamid. Additionally, cross-resistance was not observed between florylpicoxamid and the other fungicides tested herein. Three types of point mutations in the Cyt <i>b</i> protein, N31S/A37V, A37V, and S207P, were found to confer varying levels of resistance to florylpicoxamid in <i>C. truncatum</i>, as further proved by molecular docking.
39977252	Antimycin A induces light hypersensitivity of PSII in the presence of quinone QB-site binding herbicides.	Photosynthetic electron transport consists of linear electron flow and 2 cyclic electron flow (CEF) pathways around PSI (CEF-PSI). PROTON GRADIENT REGULATION 5 (PGR5)-dependent CEF-PSI is thought to be the major CEF-PSI pathway and an important regulator of photosynthetic electron transfer. Antimycin A (AA) is commonly recognized as an inhibitor of PGR5-dependent CEF-PSI in photosynthesis. Although previous findings imply that AA may also affect PSII, which does not participate in CEF-PSI, these "secondary effects" tend to be neglected, and AA is often used for inhibition of PGR5-dependent CEF-PSI as if it were a specific inhibitor. Here, we investigated the direct effects of AA on PSII using isolated spinach (Spinacia oleracea) PSII membranes and thylakoid membranes isolated from spinach, Arabidopsis thaliana (wild-type Columbia-0 and PGR5-deficient mutant pgr5hope1), and Chlamydomonas reinhardtii. Measurements of quinone QA- reoxidation kinetics showed that AA directly affects the acceptor side of PSII and inhibits electron transport within PSII. Furthermore, repetitive Fv/Fm measurements revealed that, in the presence of quinone QB-site binding inhibitors, AA treatment results in severe photodamage even from a single-turnover flash. The direct effects of AA on PSII are nonnegligible, and caution is required when using AA as an inhibitor of PGR5-dependent CEF-PSI. Meanwhile, we found that the commercially available compound AA3, which is a component of the AA complex, inhibits PGR5-dependent CEF-PSI without having notable effects on PSII. Thus, we propose that AA3 should be used instead of AA for physiological studies of the PGR5-dependent CEF-PSI.
39977185	Exposure to inorganic arsenic and hypertension among non-diabetic Mexican women.	To assess the association between hypertension (HTA) prevalence and the urinary levels of inorganic arsenic (iAs) and its metabolites in north Mexican women without type 2 diabetes mellitus (T2DM).
39976828	Prevalence of insecticide resistance and enhanced detoxifying enzymes in field populations of Tuta absoluta (Lepidoptera: Gelechiidae) in the major Tomato growing regions of South India.	South American pinworm Tuta absoluta (Meyrick) is an invasive and major tomato pest that attained resistance or reduced susceptibility to most insecticides used in their management due to repeated and intensive applications. This study aimed to find the levels of resistance in T. absoluta populations collected from South Indian states against novel insecticides such as chlorantraniliprole 18.5% SC, flubendiamide 39.35% SC, spinosad 45% SC, indoxacarb 14.5% SC, and emamectin benzoate 5% SG using leaf dip bioassay. Among the eight populations collected from major tomato growing belts spanning three states of South India (Andhra Pradesh, Karnataka and Tamil Nadu), Krishnagiri of Tamil Nadu showed the highest level of resistance to flubendiamide and the least resistance was shown by the Tirupati population, with a resistance ratio of 174.89 and 2.24, respectively. Significant correlation was found between LC<sub>50</sub> values of flubendiamide and chlorantraniliprole (0.859), emamectin benzoate and flubendiamide (0.855) and spinosad and emamectin benzoate (0.866). The biochemical assay conducted to quantify the mixed function oxidase (MFO), carboxyl/choline esterase (CCE) and glutathione S-transferase (GST) in the T. absoluta larval populations showed an increased level of MFO, CCE and GST in Krishnagiri population with 15.59, 1.72 and 6.02-fold, respectively compared to susceptible population. It showed that the detoxification enzyme plays an important role in the insecticide resistance of the field population of T. absoluta. The results serve as an initial assessment for further understanding of the molecular mechanisms of insecticide resistance at the genetic level to design and implement successful insecticide resistance management strategies.
